FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  253  :  0  :  3  :  40  ],Rx,PASSED,88
4,[  255  :  83  :  249  :  144  ],Rx,PASSED,88
5,[  0  :  96  :  60  :  112  ],Rx,PASSED,88
7,[  0  :  0  :  0  :  5  ],Rx,PASSED,88
8,[  255  :  255  :  255  :  250  ],Rx,PASSED,90
9,[  0  :  0  :  3  :  243  ],Rx,PASSED,90
10,[  255  :  255  :  255  :  250  ],Rx,PASSED,90
11,[  255  :  255  :  255  :  250  ],Rx,PASSED,90
12,[  0  :  0  :  0  :  38  ],Rx,PASSED,90
3,[  252  :  231  :  2  :  156  ],Rx,PASSED,95
4,[  255  :  77  :  249  :  228  ],Rx,PASSED,95
5,[  0  :  94  :  60  :  56  ],Rx,PASSED,95
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,95
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,95
9,[  0  :  0  :  3  :  239  ],Rx,PASSED,98
10,[  255  :  255  :  255  :  59  ],Rx,PASSED,99
11,[  255  :  255  :  255  :  204  ],Rx,PASSED,99
12,[  0  :  0  :  0  :  23  ],Rx,PASSED,99
3,[  252  :  241  :  2  :  168  ],Rx,PASSED,104
4,[  255  :  80  :  250  :  40  ],Rx,PASSED,104
5,[  0  :  88  :  59  :  160  ],Rx,PASSED,104
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,104
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,105
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,110
10,[  255  :  255  :  255  :  136  ],Rx,PASSED,110
11,[  255  :  255  :  255  :  227  ],Rx,PASSED,110
12,[  255  :  255  :  255  :  233  ],Rx,PASSED,110
3,[  252  :  252  :  2  :  252  ],Rx,PASSED,114
4,[  255  :  97  :  250  :  20  ],Rx,PASSED,114
5,[  0  :  113  :  59  :  80  ],Rx,PASSED,114
7,[  0  :  0  :  0  :  2  ],Rx,PASSED,114
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,115
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,118
10,[  255  :  255  :  255  :  219  ],Rx,PASSED,118
11,[  0  :  0  :  0  :  100  ],Rx,PASSED,118
12,[  0  :  0  :  0  :  168  ],Rx,PASSED,118
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,126
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,126
3,[  252  :  252  :  2  :  252  ],Rx,PASSED,126
4,[  255  :  97  :  250  :  20  ],Rx,PASSED,126
5,[  0  :  113  :  59  :  80  ],Rx,PASSED,126
7,[  0  :  0  :  0  :  2  ],Rx,PASSED,127
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,127
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,127
10,[  255  :  255  :  255  :  219  ],Rx,PASSED,127
11,[  0  :  0  :  0  :  100  ],Rx,PASSED,127
12,[  0  :  0  :  0  :  168  ],Rx,PASSED,130
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,130
14,[  64  :  0  :  0  :  0  ],Rx,PASSED,130
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,130
3,[  253  :  14  :  2  :  224  ],Rx,PASSED,134
4,[  255  :  56  :  250  :  4  ],Rx,PASSED,134
5,[  0  :  86  :  59  :  196  ],Rx,PASSED,134
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,134
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,134
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,136
10,[  0  :  0  :  0  :  101  ],Rx,PASSED,136
11,[  255  :  255  :  255  :  44  ],Rx,PASSED,137
12,[  255  :  255  :  255  :  218  ],Rx,PASSED,137
3,[  253  :  16  :  3  :  64  ],Rx,PASSED,145
4,[  255  :  132  :  250  :  4  ],Rx,PASSED,145
5,[  0  :  93  :  59  :  56  ],Rx,PASSED,145
7,[  0  :  0  :  0  :  6  ],Rx,PASSED,145
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,145
9,[  0  :  0  :  3  :  224  ],Rx,PASSED,146
10,[  0  :  0  :  0  :  116  ],Rx,PASSED,146
11,[  0  :  0  :  1  :  111  ],Rx,PASSED,146
12,[  0  :  0  :  0  :  15  ],Rx,PASSED,146
3,[  252  :  252  :  3  :  4  ],Rx,PASSED,152
4,[  255  :  82  :  250  :  40  ],Rx,PASSED,152
5,[  0  :  92  :  59  :  216  ],Rx,PASSED,152
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,152
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,152
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,157
10,[  255  :  255  :  255  :  219  ],Rx,PASSED,157
11,[  255  :  255  :  255  :  242  ],Rx,PASSED,157
12,[  0  :  0  :  0  :  7  ],Rx,PASSED,157
3,[  252  :  252  :  3  :  4  ],Rx,PASSED,162
4,[  255  :  82  :  250  :  40  ],Rx,PASSED,162
5,[  0  :  92  :  59  :  216  ],Rx,PASSED,162
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,162
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,162
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,166
10,[  255  :  255  :  255  :  219  ],Rx,PASSED,166
11,[  255  :  255  :  255  :  242  ],Rx,PASSED,166
12,[  0  :  0  :  0  :  7  ],Rx,PASSED,166
3,[  253  :  11  :  3  :  20  ],Rx,PASSED,172
4,[  255  :  107  :  249  :  112  ],Rx,PASSED,172
5,[  0  :  74  :  60  :  44  ],Rx,PASSED,172
7,[  0  :  0  :  0  :  4  ],Rx,PASSED,172
8,[  255  :  255  :  255  :  248  ],Rx,PASSED,172
9,[  0  :  0  :  3  :  239  ],Rx,PASSED,174
10,[  0  :  0  :  0  :  78  ],Rx,PASSED,175
11,[  0  :  0  :  0  :  177  ],Rx,PASSED,175
12,[  255  :  255  :  255  :  126  ],Rx,PASSED,175
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,175
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,177
14,[  64  :  0  :  0  :  0  ],Rx,PASSED,177
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,177
3,[  253  :  3  :  3  :  4  ],Rx,PASSED,182
4,[  255  :  116  :  250  :  84  ],Rx,PASSED,182
5,[  0  :  86  :  60  :  4  ],Rx,PASSED,182
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,182
8,[  0  :  0  :  0  :  6  ],Rx,PASSED,182
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,184
10,[  0  :  0  :  0  :  17  ],Rx,PASSED,184
11,[  0  :  0  :  0  :  245  ],Rx,PASSED,184
