FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  252  :  240  :  2  :  176  ],Rx,PASSED,91
4,[  255  :  98  :  250  :  192  ],Rx,PASSED,91
5,[  0  :  86  :  60  :  4  ],Rx,PASSED,91
7,[  255  :  255  :  255  :  237  ],Rx,PASSED,91
8,[  0  :  0  :  0  :  73  ],Rx,PASSED,91
9,[  0  :  0  :  3  :  242  ],Rx,PASSED,91
10,[  255  :  255  :  255  :  169  ],Rx,PASSED,91
11,[  0  :  0  :  1  :  36  ],Rx,PASSED,91
12,[  0  :  0  :  0  :  22  ],Rx,PASSED,91
3,[  252  :  233  :  2  :  212  ],Rx,PASSED,98
4,[  255  :  117  :  250  :  160  ],Rx,PASSED,98
5,[  0  :  91  :  60  :  20  ],Rx,PASSED,98
7,[  255  :  255  :  255  :  240  ],Rx,PASSED,98
8,[  0  :  0  :  0  :  72  ],Rx,PASSED,98
9,[  0  :  0  :  3  :  243  ],Rx,PASSED,102
10,[  255  :  255  :  255  :  115  ],Rx,PASSED,102
11,[  0  :  0  :  1  :  181  ],Rx,PASSED,102
12,[  0  :  0  :  0  :  60  ],Rx,PASSED,102
3,[  253  :  6  :  2  :  180  ],Rx,PASSED,107
4,[  255  :  59  :  251  :  4  ],Rx,PASSED,107
5,[  0  :  98  :  59  :  136  ],Rx,PASSED,107
7,[  255  :  255  :  255  :  238  ],Rx,PASSED,107
8,[  0  :  0  :  0  :  78  ],Rx,PASSED,107
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,110
10,[  0  :  0  :  0  :  81  ],Rx,PASSED,110
11,[  255  :  255  :  255  :  250  ],Rx,PASSED,110
12,[  0  :  0  :  0  :  113  ],Rx,PASSED,110
3,[  253  :  6  :  2  :  180  ],Rx,PASSED,116
4,[  255  :  59  :  251  :  4  ],Rx,PASSED,116
5,[  0  :  98  :  59  :  136  ],Rx,PASSED,116
7,[  255  :  255  :  255  :  238  ],Rx,PASSED,116
8,[  0  :  0  :  0  :  78  ],Rx,PASSED,116
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,121
10,[  0  :  0  :  0  :  81  ],Rx,PASSED,121
11,[  255  :  255  :  255  :  250  ],Rx,PASSED,121
12,[  0  :  0  :  0  :  113  ],Rx,PASSED,121
3,[  253  :  5  :  2  :  156  ],Rx,PASSED,126
4,[  255  :  77  :  250  :  196  ],Rx,PASSED,126
5,[  0  :  86  :  59  :  216  ],Rx,PASSED,126
7,[  255  :  255  :  255  :  236  ],Rx,PASSED,126
8,[  0  :  0  :  0  :  74  ],Rx,PASSED,126
9,[  0  :  0  :  3  :  240  ],Rx,PASSED,128
10,[  0  :  0  :  0  :  73  ],Rx,PASSED,128
11,[  0  :  0  :  0  :  132  ],Rx,PASSED,128
12,[  0  :  0  :  0  :  22  ],Rx,PASSED,128
13,[  67  :  64  :  244  :  22  ],Rx,PASSED,129
14,[  67  :  193  :  68  :  5  ],Rx,PASSED,131
15,[  65  :  96  :  140  :  0  ],Rx,PASSED,131
3,[  253  :  2  :  2  :  124  ],Rx,PASSED,135
4,[  255  :  82  :  250  :  192  ],Rx,PASSED,135
5,[  0  :  105  :  59  :  100  ],Rx,PASSED,135
7,[  255  :  255  :  255  :  234  ],Rx,PASSED,135
8,[  0  :  0  :  0  :  73  ],Rx,PASSED,135
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,138
10,[  0  :  0  :  0  :  50  ],Rx,PASSED,138
11,[  0  :  0  :  0  :  170  ],Rx,PASSED,138
12,[  0  :  0  :  0  :  167  ],Rx,PASSED,138
3,[  252  :  241  :  2  :  128  ],Rx,PASSED,144
4,[  255  :  85  :  250  :  196  ],Rx,PASSED,144
5,[  0  :  90  :  60  :  32  ],Rx,PASSED,144
7,[  255  :  255  :  255  :  235  ],Rx,PASSED,144
8,[  0  :  0  :  0  :  74  ],Rx,PASSED,144
9,[  0  :  0  :  3  :  244  ],Rx,PASSED,149
10,[  255  :  255  :  255  :  177  ],Rx,PASSED,149
11,[  0  :  0  :  0  :  193  ],Rx,PASSED,149
12,[  0  :  0  :  0  :  52  ],Rx,PASSED,149
3,[  252  :  241  :  2  :  128  ],Rx,PASSED,153
4,[  255  :  85  :  250  :  196  ],Rx,PASSED,153
5,[  0  :  90  :  60  :  32  ],Rx,PASSED,153
7,[  255  :  255  :  255  :  235  ],Rx,PASSED,154
8,[  0  :  0  :  0  :  74  ],Rx,PASSED,154
9,[  0  :  0  :  3  :  244  ],Rx,PASSED,156
10,[  255  :  255  :  255  :  177  ],Rx,PASSED,157
11,[  0  :  0  :  0  :  193  ],Rx,PASSED,157
12,[  0  :  0  :  0  :  52  ],Rx,PASSED,157
3,[  253  :  0  :  3  :  12  ],Rx,PASSED,163
4,[  255  :  107  :  250  :  164  ],Rx,PASSED,163
5,[  0  :  111  :  59  :  172  ],Rx,PASSED,163
7,[  255  :  255  :  255  :  243  ],Rx,PASSED,163
8,[  0  :  0  :  0  :  72  ],Rx,PASSED,164
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,166
10,[  0  :  0  :  0  :  35  ],Rx,PASSED,166
11,[  0  :  0  :  1  :  105  ],Rx,PASSED,166
12,[  0  :  0  :  0  :  212  ],Rx,PASSED,167
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,175
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,175
3,[  253  :  3  :  2  :  64  ],Rx,PASSED,175
4,[  255  :  103  :  250  :  72  ],Rx,PASSED,175
5,[  0  :  84  :  59  :  188  ],Rx,PASSED,175
7,[  255  :  255  :  255  :  231  ],Rx,PASSED,175
8,[  0  :  0  :  0  :  66  ],Rx,PASSED,175
9,[  0  :  0  :  3  :  238  ],Rx,PASSED,175
10,[  0  :  0  :  0  :  58  ],Rx,PASSED,175
11,[  0  :  0  :  1  :  74  ],Rx,PASSED,176
12,[  0  :  0  :  0  :  6  ],Rx,PASSED,179
13,[  67  :  48  :  244  :  20  ],Rx,PASSED,179
14,[  67  :  193  :  68  :  3  ],Rx,PASSED,179
15,[  65  :  96  :  140  :  0  ],Rx,PASSED,179
3,[  252  :  246  :  2  :  168  ],Rx,PASSED,184
4,[  255  :  95  :  250  :  148  ],Rx,PASSED,184
5,[  0  :  81  :  59  :  52  ],Rx,PASSED,184
7,[  255  :  255  :  255  :  237  ],Rx,PASSED,184
8,[  0  :  0  :  0  :  71  ],Rx,PASSED,184
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,185
10,[  255  :  255  :  255  :  215  ],Rx,PASSED,185
11,[  0  :  0  :  1  :  13  ],Rx,PASSED,185
12,[  255  :  255  :  255  :  239  ],Rx,PASSED,185
3,[  252  :  246  :  2  :  168  ],Rx,PASSED,191
4,[  255  :  95  :  250  :  148  ],Rx,PASSED,192
5,[  0  :  81  :  59  :  52  ],Rx,PASSED,192
7,[  255  :  255  :  255  :  237  ],Rx,PASSED,192
8,[  0  :  0  :  0  :  71  ],Rx,PASSED,192
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,196
10,[  255  :  255  :  255  :  215  ],Rx,PASSED,196
11,[  0  :  0  :  1  :  13  ],Rx,PASSED,196
12,[  255  :  255  :  255  :  239  ],Rx,PASSED,196
3,[  252  :  244  :  2  :  72  ],Rx,PASSED,201
4,[  255  :  101  :  250  :  200  ],Rx,PASSED,201
5,[  0  :  78  :  59  :  220  ],Rx,PASSED,201
7,[  255  :  255  :  255  :  231  ],Rx,PASSED,201
8,[  0  :  0  :  0  :  74  ],Rx,PASSED,201
9,[  0  :  0  :  3  :  240  ],Rx,PASSED,204
10,[  255  :  255  :  255  :  199  ],Rx,PASSED,204
11,[  0  :  0  :  1  :  59  ],Rx,PASSED,204
12,[  255  :  255  :  255  :  217  ],Rx,PASSED,204
3,[  253  :  2  :  2  :  176  ],Rx,PASSED,212
4,[  255  :  81  :  250  :  184  ],Rx,PASSED,212
5,[  0  :  109  :  60  :  96  ],Rx,PASSED,212
7,[  255  :  255  :  255  :  237  ],Rx,PASSED,212
8,[  0  :  0  :  0  :  73  ],Rx,PASSED,212
9,[  0  :  0  :  3  :  248  ],Rx,PASSED,214
10,[  0  :  0  :  0  :  50  ],Rx,PASSED,214
11,[  0  :  0  :  0  :  162  ],Rx,PASSED,214
12,[  0  :  0  :  0  :  197  ],Rx,PASSED,214
3,[  252  :  236  :  2  :  192  ],Rx,PASSED,220
4,[  255  :  94  :  250  :  172  ],Rx,PASSED,220
5,[  0  :  103  :  60  :  28  ],Rx,PASSED,220
7,[  255  :  255  :  255  :  238  ],Rx,PASSED,220
8,[  0  :  0  :  0  :  72  ],Rx,PASSED,220
9,[  0  :  0  :  3  :  244  ],Rx,PASSED,224
10,[  255  :  255  :  255  :  138  ],Rx,PASSED,224
11,[  0  :  0  :  1  :  6  ],Rx,PASSED,224
12,[  0  :  0  :  0  :  151  ],Rx,PASSED,224
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,224
13,[  67  :  48  :  244  :  21  ],Rx,PASSED,225
14,[  67  :  193  :  68  :  5  ],Rx,PASSED,225
15,[  65  :  96  :  140  :  0  ],Rx,PASSED,225
3,[  252  :  236  :  2  :  192  ],Rx,PASSED,230
4,[  255  :  94  :  250  :  172  ],Rx,PASSED,230
5,[  0  :  103  :  60  :  28  ],Rx,PASSED,230
7,[  255  :  255  :  255  :  238  ],Rx,PASSED,230
8,[  0  :  0  :  0  :  72  ],Rx,PASSED,230
9,[  0  :  0  :  3  :  244  ],Rx,PASSED,234
10,[  255  :  255  :  255  :  138  ],Rx,PASSED,234
11,[  0  :  0  :  1  :  6  ],Rx,PASSED,234
12,[  0  :  0  :  0  :  151  ],Rx,PASSED,234
3,[  252  :  243  :  2  :  244  ],Rx,PASSED,239
4,[  255  :  91  :  250  :  100  ],Rx,PASSED,239
5,[  0  :  74  :  59  :  200  ],Rx,PASSED,239
7,[  255  :  255  :  255  :  242  ],Rx,PASSED,239
8,[  0  :  0  :  0  :  68  ],Rx,PASSED,239
9,[  0  :  0  :  3  :  239  ],Rx,PASSED,243
10,[  255  :  255  :  255  :  192  ],Rx,PASSED,243
11,[  0  :  0  :  0  :  239  ],Rx,PASSED,243
12,[  255  :  255  :  255  :  186  ],Rx,PASSED,243
3,[  253  :  9  :  2  :  132  ],Rx,PASSED,248
4,[  255  :  94  :  250  :  208  ],Rx,PASSED,248
5,[  0  :  121  :  60  :  28  ],Rx,PASSED,248
7,[  255  :  255  :  255  :  235  ],Rx,PASSED,249
8,[  0  :  0  :  0  :  74  ],Rx,PASSED,249
9,[  0  :  0  :  3  :  244  ],Rx,PASSED,251
10,[  0  :  0  :  0  :  104  ],Rx,PASSED,252
11,[  0  :  0  :  1  :  6  ],Rx,PASSED,252
12,[  0  :  0  :  1  :  33  ],Rx,PASSED,252
3,[  252  :  245  :  2  :  184  ],Rx,PASSED,258
4,[  255  :  67  :  250  :  200  ],Rx,PASSED,258
5,[  0  :  99  :  59  :  108  ],Rx,PASSED,258
7,[  255  :  255  :  255  :  238  ],Rx,PASSED,258
8,[  0  :  0  :  0  :  74  ],Rx,PASSED,258
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,263
10,[  255  :  255  :  255  :  207  ],Rx,PASSED,263
11,[  0  :  0  :  0  :  56  ],Rx,PASSED,263
12,[  0  :  0  :  0  :  121  ],Rx,PASSED,263
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,267
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,267
3,[  253  :  12  :  2  :  180  ],Rx,PASSED,267
4,[  255  :  82  :  251  :  32  ],Rx,PASSED,267
5,[  0  :  96  :  59  :  252  ],Rx,PASSED,268
7,[  255  :  255  :  255  :  238  ],Rx,PASSED,270
8,[  0  :  0  :  0  :  79  ],Rx,PASSED,271
9,[  0  :  0  :  3  :  242  ],Rx,PASSED,271
10,[  0  :  0  :  0  :  127  ],Rx,PASSED,271
11,[  0  :  0  :  0  :  170  ],Rx,PASSED,271
12,[  0  :  0  :  0  :  98  ],Rx,PASSED,275
