FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  255  :  158  :  251  :  232  ],Rx,PASSED,121
4,[  255  :  242  :  255  :  156  ],Rx,PASSED,122
5,[  0  :  11  :  60  :  220  ],Rx,PASSED,122
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,122
8,[  0  :  0  :  0  :  15  ],Rx,PASSED,122
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,122
10,[  255  :  255  :  255  :  175  ],Rx,PASSED,122
11,[  0  :  0  :  1  :  10  ],Rx,PASSED,122
12,[  255  :  255  :  255  :  232  ],Rx,PASSED,122
3,[  255  :  160  :  251  :  216  ],Rx,PASSED,127
4,[  255  :  241  :  255  :  168  ],Rx,PASSED,127
5,[  0  :  13  :  61  :  36  ],Rx,PASSED,127
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,127
8,[  0  :  0  :  0  :  16  ],Rx,PASSED,127
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,131
10,[  0  :  0  :  0  :  41  ],Rx,PASSED,131
11,[  0  :  0  :  0  :  205  ],Rx,PASSED,131
12,[  0  :  0  :  0  :  98  ],Rx,PASSED,131
3,[  255  :  158  :  251  :  156  ],Rx,PASSED,135
4,[  255  :  237  :  255  :  164  ],Rx,PASSED,136
5,[  0  :  15  :  60  :  244  ],Rx,PASSED,136
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,136
8,[  0  :  0  :  0  :  16  ],Rx,PASSED,136
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,140
10,[  255  :  255  :  255  :  175  ],Rx,PASSED,140
11,[  255  :  255  :  255  :  217  ],Rx,PASSED,140
12,[  0  :  0  :  0  :  220  ],Rx,PASSED,140
1,[  0  :  208  :  94  :  192  ],Rx,PASSED,147
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,147
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,147
3,[  255  :  160  :  251  :  72  ],Rx,PASSED,147
4,[  255  :  235  :  255  :  44  ],Rx,PASSED,147
5,[  0  :  9  :  60  :  156  ],Rx,PASSED,147
7,[  255  :  255  :  255  :  244  ],Rx,PASSED,147
8,[  0  :  0  :  0  :  9  ],Rx,PASSED,147
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,147
10,[  0  :  0  :  0  :  41  ],Rx,PASSED,148
11,[  255  :  255  :  255  :  95  ],Rx,PASSED,153
12,[  255  :  255  :  255  :  110  ],Rx,PASSED,153
13,[  66  :  48  :  184  :  2  ],Rx,PASSED,153
14,[  127  :  127  :  200  :  3  ],Rx,PASSED,153
15,[  65  :  192  :  112  :  0  ],Rx,PASSED,153
3,[  255  :  160  :  251  :  72  ],Rx,PASSED,155
4,[  255  :  235  :  255  :  44  ],Rx,PASSED,155
5,[  0  :  9  :  60  :  156  ],Rx,PASSED,155
7,[  255  :  255  :  255  :  244  ],Rx,PASSED,155
8,[  0  :  0  :  0  :  9  ],Rx,PASSED,155
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,159
10,[  0  :  0  :  0  :  41  ],Rx,PASSED,159
11,[  255  :  255  :  255  :  95  ],Rx,PASSED,159
12,[  255  :  255  :  255  :  110  ],Rx,PASSED,159
3,[  255  :  160  :  251  :  60  ],Rx,PASSED,164
4,[  255  :  237  :  255  :  116  ],Rx,PASSED,164
5,[  0  :  13  :  60  :  80  ],Rx,PASSED,164
7,[  255  :  255  :  255  :  243  ],Rx,PASSED,164
8,[  0  :  0  :  0  :  13  ],Rx,PASSED,164
9,[  0  :  0  :  3  :  224  ],Rx,PASSED,169
10,[  0  :  0  :  0  :  41  ],Rx,PASSED,169
11,[  255  :  255  :  255  :  217  ],Rx,PASSED,169
12,[  0  :  0  :  0  :  98  ],Rx,PASSED,169
3,[  255  :  161  :  251  :  100  ],Rx,PASSED,174
4,[  255  :  240  :  254  :  240  ],Rx,PASSED,174
5,[  0  :  12  :  60  :  132  ],Rx,PASSED,174
7,[  255  :  255  :  255  :  245  ],Rx,PASSED,174
8,[  0  :  0  :  0  :  5  ],Rx,PASSED,174
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,178
10,[  0  :  0  :  0  :  102  ],Rx,PASSED,178
11,[  0  :  0  :  0  :  144  ],Rx,PASSED,178
12,[  0  :  0  :  0  :  37  ],Rx,PASSED,178
3,[  255  :  161  :  251  :  104  ],Rx,PASSED,183
4,[  255  :  240  :  255  :  48  ],Rx,PASSED,183
5,[  0  :  13  :  60  :  200  ],Rx,PASSED,183
7,[  255  :  255  :  255  :  246  ],Rx,PASSED,183
8,[  0  :  0  :  0  :  9  ],Rx,PASSED,183
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,187
10,[  0  :  0  :  0  :  102  ],Rx,PASSED,187
11,[  0  :  0  :  0  :  144  ],Rx,PASSED,187
12,[  0  :  0  :  0  :  98  ],Rx,PASSED,187
3,[  255  :  161  :  251  :  104  ],Rx,PASSED,194
4,[  255  :  240  :  255  :  48  ],Rx,PASSED,194
5,[  0  :  13  :  60  :  200  ],Rx,PASSED,194
7,[  255  :  255  :  255  :  246  ],Rx,PASSED,194
8,[  0  :  0  :  0  :  9  ],Rx,PASSED,194
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,195
10,[  0  :  0  :  0  :  102  ],Rx,PASSED,196
11,[  0  :  0  :  0  :  144  ],Rx,PASSED,196
12,[  0  :  0  :  0  :  98  ],Rx,PASSED,196
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,196
13,[  66  :  48  :  184  :  2  ],Rx,PASSED,200
14,[  127  :  127  :  200  :  2  ],Rx,PASSED,200
15,[  65  :  192  :  112  :  0  ],Rx,PASSED,200
3,[  255  :  160  :  251  :  100  ],Rx,PASSED,204
4,[  255  :  241  :  255  :  24  ],Rx,PASSED,204
5,[  0  :  13  :  60  :  52  ],Rx,PASSED,204
7,[  255  :  255  :  255  :  245  ],Rx,PASSED,204
8,[  0  :  0  :  0  :  7  ],Rx,PASSED,204
9,[  0  :  0  :  3  :  222  ],Rx,PASSED,205
10,[  0  :  0  :  0  :  41  ],Rx,PASSED,205
11,[  0  :  0  :  0  :  205  ],Rx,PASSED,205
12,[  0  :  0  :  0  :  98  ],Rx,PASSED,205
3,[  255  :  157  :  251  :  240  ],Rx,PASSED,213
4,[  255  :  235  :  255  :  172  ],Rx,PASSED,213
5,[  0  :  15  :  61  :  148  ],Rx,PASSED,213
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,213
8,[  0  :  0  :  0  :  16  ],Rx,PASSED,213
9,[  0  :  0  :  3  :  244  ],Rx,PASSED,214
10,[  255  :  255  :  255  :  114  ],Rx,PASSED,214
11,[  255  :  255  :  255  :  95  ],Rx,PASSED,214
12,[  0  :  0  :  0  :  220  ],Rx,PASSED,214
3,[  255  :  161  :  251  :  160  ],Rx,PASSED,221
4,[  255  :  233  :  255  :  56  ],Rx,PASSED,221
5,[  0  :  12  :  60  :  240  ],Rx,PASSED,221
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,221
8,[  0  :  0  :  0  :  9  ],Rx,PASSED,221
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,225
10,[  0  :  0  :  0  :  102  ],Rx,PASSED,225
11,[  255  :  255  :  254  :  229  ],Rx,PASSED,226
12,[  0  :  0  :  0  :  37  ],Rx,PASSED,226
3,[  255  :  161  :  251  :  160  ],Rx,PASSED,231
4,[  255  :  233  :  255  :  56  ],Rx,PASSED,231
5,[  0  :  12  :  60  :  240  ],Rx,PASSED,231
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,231
8,[  0  :  0  :  0  :  9  ],Rx,PASSED,231
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,236
10,[  0  :  0  :  0  :  102  ],Rx,PASSED,236
11,[  255  :  255  :  254  :  229  ],Rx,PASSED,236
12,[  0  :  0  :  0  :  37  ],Rx,PASSED,236
1,[  0  :  208  :  94  :  192  ],Rx,PASSED,240
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,240
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,240
3,[  255  :  159  :  251  :  96  ],Rx,PASSED,240
4,[  255  :  234  :  255  :  76  ],Rx,PASSED,240
5,[  0  :  11  :  60  :  96  ],Rx,PASSED,245
7,[  255  :  255  :  255  :  245  ],Rx,PASSED,245
8,[  0  :  0  :  0  :  11  ],Rx,PASSED,245
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,245
10,[  255  :  255  :  255  :  236  ],Rx,PASSED,245
11,[  255  :  255  :  255  :  34  ],Rx,PASSED,246
12,[  255  :  255  :  255  :  232  ],Rx,PASSED,246
13,[  66  :  48  :  184  :  3  ],Rx,PASSED,247
14,[  127  :  127  :  200  :  3  ],Rx,PASSED,247
15,[  65  :  192  :  112  :  0  ],Rx,PASSED,247
3,[  255  :  159  :  251  :  12  ],Rx,PASSED,250
4,[  255  :  236  :  255  :  116  ],Rx,PASSED,250
5,[  0  :  13  :  60  :  208  ],Rx,PASSED,250
7,[  255  :  255  :  255  :  240  ],Rx,PASSED,250
8,[  0  :  0  :  0  :  13  ],Rx,PASSED,250
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,252
10,[  255  :  255  :  255  :  236  ],Rx,PASSED,252
11,[  255  :  255  :  255  :  156  ],Rx,PASSED,252
12,[  0  :  0  :  0  :  98  ],Rx,PASSED,252
3,[  255  :  161  :  251  :  36  ],Rx,PASSED,258
4,[  255  :  241  :  255  :  112  ],Rx,PASSED,258
5,[  0  :  11  :  60  :  12  ],Rx,PASSED,258
7,[  255  :  255  :  255  :  242  ],Rx,PASSED,258
8,[  0  :  0  :  0  :  13  ],Rx,PASSED,259
9,[  0  :  0  :  3  :  220  ],Rx,PASSED,263
10,[  0  :  0  :  0  :  102  ],Rx,PASSED,263
11,[  0  :  0  :  0  :  205  ],Rx,PASSED,263
12,[  255  :  255  :  255  :  232  ],Rx,PASSED,263
3,[  255  :  157  :  251  :  80  ],Rx,PASSED,268
4,[  255  :  243  :  255  :  92  ],Rx,PASSED,268
5,[  0  :  10  :  60  :  128  ],Rx,PASSED,268
7,[  255  :  255  :  255  :  244  ],Rx,PASSED,268
8,[  0  :  0  :  0  :  11  ],Rx,PASSED,268
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,273
10,[  255  :  255  :  255  :  114  ],Rx,PASSED,273
11,[  0  :  0  :  1  :  71  ],Rx,PASSED,273
12,[  255  :  255  :  255  :  171  ],Rx,PASSED,273
3,[  255  :  157  :  251  :  80  ],Rx,PASSED,278
4,[  255  :  243  :  255  :  92  ],Rx,PASSED,278
5,[  0  :  10  :  60  :  128  ],Rx,PASSED,278
7,[  255  :  255  :  255  :  244  ],Rx,PASSED,278
8,[  0  :  0  :  0  :  11  ],Rx,PASSED,278
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,282
10,[  255  :  255  :  255  :  114  ],Rx,PASSED,282
11,[  0  :  0  :  1  :  71  ],Rx,PASSED,282
12,[  255  :  255  :  255  :  171  ],Rx,PASSED,282
3,[  255  :  161  :  251  :  96  ],Rx,PASSED,288
4,[  255  :  239  :  255  :  96  ],Rx,PASSED,288
5,[  0  :  10  :  61  :  40  ],Rx,PASSED,288
7,[  255  :  255  :  255  :  245  ],Rx,PASSED,288
8,[  0  :  0  :  0  :  12  ],Rx,PASSED,288
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,291
10,[  0  :  0  :  0  :  102  ],Rx,PASSED,291
11,[  0  :  0  :  0  :  83  ],Rx,PASSED,291
12,[  255  :  255  :  255  :  171  ],Rx,PASSED,291
13,[  66  :  48  :  184  :  3  ],Rx,PASSED,291
14,[  127  :  127  :  200  :  3  ],Rx,PASSED,292
15,[  65  :  192  :  112  :  0  ],Rx,PASSED,292
3,[  255  :  160  :  251  :  188  ],Rx,PASSED,298
