FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  252  :  235  :  1  :  56  ],Rx,PASSED,93
4,[  255  :  99  :  3  :  52  ],Rx,PASSED,93
5,[  0  :  95  :  59  :  216  ],Rx,PASSED,93
7,[  0  :  0  :  0  :  7  ],Rx,PASSED,94
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,94
9,[  0  :  0  :  3  :  240  ],Rx,PASSED,94
10,[  255  :  255  :  254  :  217  ],Rx,PASSED,94
11,[  255  :  255  :  255  :  215  ],Rx,PASSED,94
12,[  255  :  255  :  255  :  232  ],Rx,PASSED,94
13,[  113  :  27  :  8  :  0  ],Rx,PASSED,94
14,[  116  :  140  :  8  :  0  ],Rx,PASSED,94
15,[  123  :  254  :  96  :  0  ],Rx,PASSED,94
3,[  252  :  235  :  1  :  56  ],Rx,PASSED,94
4,[  255  :  99  :  3  :  52  ],Rx,PASSED,94
5,[  0  :  95  :  59  :  216  ],Rx,PASSED,94
7,[  0  :  0  :  0  :  7  ],Rx,PASSED,94
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,94
9,[  0  :  0  :  3  :  240  ],Rx,PASSED,94
10,[  255  :  255  :  254  :  217  ],Rx,PASSED,94
11,[  255  :  255  :  255  :  215  ],Rx,PASSED,94
12,[  255  :  255  :  255  :  232  ],Rx,PASSED,94
3,[  253  :  24  :  1  :  24  ],Rx,PASSED,94
4,[  255  :  101  :  3  :  20  ],Rx,PASSED,94
5,[  0  :  98  :  59  :  224  ],Rx,PASSED,94
7,[  0  :  0  :  0  :  5  ],Rx,PASSED,94
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,94
9,[  0  :  0  :  3  :  240  ],Rx,PASSED,94
10,[  0  :  0  :  0  :  48  ],Rx,PASSED,94
11,[  255  :  255  :  255  :  230  ],Rx,PASSED,94
12,[  255  :  255  :  255  :  255  ],Rx,PASSED,94
3,[  253  :  0  :  1  :  112  ],Rx,PASSED,101
4,[  255  :  97  :  3  :  36  ],Rx,PASSED,101
5,[  0  :  79  :  60  :  32  ],Rx,PASSED,101
7,[  0  :  0  :  0  :  10  ],Rx,PASSED,101
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,101
9,[  0  :  0  :  3  :  244  ],Rx,PASSED,105
10,[  255  :  255  :  255  :  121  ],Rx,PASSED,105
11,[  255  :  255  :  255  :  199  ],Rx,PASSED,105
12,[  255  :  255  :  255  :  110  ],Rx,PASSED,105
