FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  255  :  160  :  254  :  20  ],Rx,PASSED,117
4,[  255  :  234  :  252  :  60  ],Rx,PASSED,118
5,[  0  :  11  :  59  :  216  ],Rx,PASSED,118
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,118
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,119
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,119
10,[  255  :  255  :  255  :  96  ],Rx,PASSED,119
11,[  255  :  255  :  254  :  127  ],Rx,PASSED,119
12,[  0  :  0  :  0  :  49  ],Rx,PASSED,119
13,[  127  :  255  :  248  :  0  ],Rx,PASSED,119
14,[  127  :  239  :  244  :  0  ],Rx,PASSED,119
15,[  0  :  0  :  0  :  0  ],Rx,PASSED,119
3,[  255  :  157  :  253  :  240  ],Rx,PASSED,123
4,[  255  :  234  :  252  :  76  ],Rx,PASSED,123
5,[  0  :  11  :  60  :  188  ],Rx,PASSED,123
7,[  255  :  255  :  255  :  251  ],Rx,PASSED,123
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,123
9,[  0  :  0  :  3  :  245  ],Rx,PASSED,128
10,[  255  :  255  :  254  :  169  ],Rx,PASSED,128
11,[  255  :  255  :  254  :  127  ],Rx,PASSED,128
12,[  0  :  0  :  0  :  49  ],Rx,PASSED,128
3,[  255  :  157  :  253  :  132  ],Rx,PASSED,133
4,[  255  :  242  :  252  :  128  ],Rx,PASSED,133
5,[  0  :  11  :  59  :  196  ],Rx,PASSED,133
7,[  255  :  255  :  255  :  245  ],Rx,PASSED,133
8,[  0  :  0  :  0  :  5  ],Rx,PASSED,133
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,136
10,[  255  :  255  :  254  :  169  ],Rx,PASSED,136
11,[  0  :  0  :  0  :  103  ],Rx,PASSED,136
12,[  0  :  0  :  0  :  49  ],Rx,PASSED,136
3,[  255  :  157  :  253  :  132  ],Rx,PASSED,142
4,[  255  :  242  :  252  :  128  ],Rx,PASSED,142
5,[  0  :  11  :  59  :  196  ],Rx,PASSED,143
7,[  255  :  255  :  255  :  245  ],Rx,PASSED,143
8,[  0  :  0  :  0  :  5  ],Rx,PASSED,143
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,147
10,[  255  :  255  :  254  :  169  ],Rx,PASSED,147
11,[  0  :  0  :  0  :  103  ],Rx,PASSED,147
12,[  0  :  0  :  0  :  49  ],Rx,PASSED,147
3,[  255  :  157  :  254  :  16  ],Rx,PASSED,151
4,[  255  :  237  :  251  :  224  ],Rx,PASSED,151
5,[  0  :  10  :  59  :  240  ],Rx,PASSED,151
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,151
8,[  255  :  255  :  255  :  251  ],Rx,PASSED,151
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,155
10,[  255  :  255  :  254  :  169  ],Rx,PASSED,155
11,[  255  :  255  :  255  :  54  ],Rx,PASSED,155
12,[  255  :  255  :  255  :  244  ],Rx,PASSED,155
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,161
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,161
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,161
3,[  255  :  157  :  254  :  136  ],Rx,PASSED,161
4,[  255  :  233  :  252  :  116  ],Rx,PASSED,161
5,[  0  :  15  :  59  :  208  ],Rx,PASSED,166
7,[  0  :  0  :  0  :  5  ],Rx,PASSED,166
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,166
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,166
10,[  255  :  255  :  254  :  169  ],Rx,PASSED,166
11,[  255  :  255  :  254  :  66  ],Rx,PASSED,168
12,[  0  :  0  :  1  :  37  ],Rx,PASSED,168
13,[  127  :  255  :  248  :  1  ],Rx,PASSED,168
14,[  127  :  223  :  247  :  255  ],Rx,PASSED,168
15,[  0  :  0  :  0  :  0  ],Rx,PASSED,168
3,[  255  :  157  :  254  :  84  ],Rx,PASSED,172
4,[  255  :  230  :  252  :  108  ],Rx,PASSED,172
5,[  0  :  14  :  59  :  180  ],Rx,PASSED,172
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,172
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,172
9,[  0  :  0  :  3  :  228  ],Rx,PASSED,173
10,[  255  :  255  :  254  :  169  ],Rx,PASSED,174
11,[  255  :  255  :  253  :  139  ],Rx,PASSED,174
12,[  0  :  0  :  0  :  232  ],Rx,PASSED,174
3,[  255  :  157  :  254  :  84  ],Rx,PASSED,182
4,[  255  :  230  :  252  :  108  ],Rx,PASSED,182
5,[  0  :  14  :  59  :  180  ],Rx,PASSED,182
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,182
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,182
9,[  0  :  0  :  3  :  228  ],Rx,PASSED,183
10,[  255  :  255  :  254  :  169  ],Rx,PASSED,183
11,[  255  :  255  :  253  :  139  ],Rx,PASSED,183
12,[  0  :  0  :  0  :  232  ],Rx,PASSED,183
3,[  255  :  161  :  254  :  0  ],Rx,PASSED,189
4,[  255  :  234  :  252  :  12  ],Rx,PASSED,189
5,[  0  :  10  :  60  :  0  ],Rx,PASSED,189
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,189
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,190
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,193
