FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  255  :  160  :  255  :  180  ],Rx,PASSED,109
4,[  255  :  234  :  253  :  152  ],Rx,PASSED,109
5,[  0  :  11  :  59  :  240  ],Rx,PASSED,109
7,[  0  :  0  :  0  :  23  ],Rx,PASSED,109
8,[  0  :  0  :  0  :  22  ],Rx,PASSED,110
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,111
10,[  255  :  255  :  255  :  96  ],Rx,PASSED,111
11,[  255  :  255  :  254  :  127  ],Rx,PASSED,111
12,[  0  :  0  :  0  :  49  ],Rx,PASSED,111
3,[  255  :  158  :  255  :  192  ],Rx,PASSED,116
4,[  255  :  234  :  253  :  80  ],Rx,PASSED,116
5,[  0  :  10  :  60  :  80  ],Rx,PASSED,116
7,[  0  :  0  :  0  :  24  ],Rx,PASSED,116
8,[  0  :  0  :  0  :  18  ],Rx,PASSED,116
9,[  0  :  0  :  3  :  238  ],Rx,PASSED,120
10,[  255  :  255  :  254  :  230  ],Rx,PASSED,120
11,[  255  :  255  :  254  :  127  ],Rx,PASSED,120
12,[  255  :  255  :  255  :  244  ],Rx,PASSED,120
3,[  255  :  160  :  255  :  180  ],Rx,PASSED,126
4,[  255  :  234  :  253  :  140  ],Rx,PASSED,126
5,[  0  :  11  :  59  :  216  ],Rx,PASSED,126
7,[  0  :  0  :  0  :  23  ],Rx,PASSED,126
8,[  0  :  0  :  0  :  21  ],Rx,PASSED,126
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,130
10,[  255  :  255  :  255  :  96  ],Rx,PASSED,130
11,[  255  :  255  :  254  :  127  ],Rx,PASSED,130
12,[  0  :  0  :  0  :  49  ],Rx,PASSED,130
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,135
2,[  0  :  0  :  8  :  0  ],Rx,PASSED,135
30,[  0  :  0  :  0  :  4  ],Rx,PASSED,135
3,[  255  :  156  :  255  :  240  ],Rx,PASSED,135
4,[  255  :  236  :  253  :  80  ],Rx,PASSED,135
5,[  0  :  10  :  60  :  56  ],Rx,PASSED,139
7,[  0  :  0  :  0  :  27  ],Rx,PASSED,139
8,[  0  :  0  :  0  :  18  ],Rx,PASSED,139
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,139
10,[  255  :  255  :  254  :  108  ],Rx,PASSED,139
11,[  255  :  255  :  254  :  249  ],Rx,PASSED,141
12,[  255  :  255  :  255  :  244  ],Rx,PASSED,141
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,141
13,[  125  :  14  :  248  :  5  ],Rx,PASSED,141
14,[  122  :  94  :  27  :  249  ],Rx,PASSED,141
15,[  0  :  224  :  56  :  0  ],Rx,PASSED,142
3,[  255  :  156  :  255  :  240  ],Rx,PASSED,146
4,[  255  :  236  :  253  :  80  ],Rx,PASSED,146
5,[  0  :  10  :  60  :  56  ],Rx,PASSED,146
7,[  0  :  0  :  0  :  27  ],Rx,PASSED,146
8,[  0  :  0  :  0  :  18  ],Rx,PASSED,146
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,148
10,[  255  :  255  :  254  :  108  ],Rx,PASSED,148
11,[  255  :  255  :  254  :  249  ],Rx,PASSED,148
12,[  255  :  255  :  255  :  244  ],Rx,PASSED,148
3,[  255  :  157  :  255  :  176  ],Rx,PASSED,154
4,[  255  :  236  :  253  :  92  ],Rx,PASSED,154
