FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  255  :  160  :  251  :  224  ],Rx,PASSED,112
4,[  255  :  243  :  254  :  136  ],Rx,PASSED,112
5,[  0  :  12  :  60  :  172  ],Rx,PASSED,112
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,112
8,[  255  :  255  :  255  :  251  ],Rx,PASSED,113
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,113
10,[  0  :  0  :  0  :  32  ],Rx,PASSED,113
11,[  0  :  0  :  1  :  67  ],Rx,PASSED,113
12,[  0  :  0  :  0  :  23  ],Rx,PASSED,113
3,[  255  :  161  :  252  :  76  ],Rx,PASSED,119
4,[  255  :  237  :  254  :  200  ],Rx,PASSED,119
5,[  0  :  11  :  60  :  236  ],Rx,PASSED,119
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,119
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,119
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,122
10,[  0  :  0  :  0  :  93  ],Rx,PASSED,122
11,[  255  :  255  :  255  :  213  ],Rx,PASSED,122
12,[  255  :  255  :  255  :  218  ],Rx,PASSED,122
1,[  0  :  200  :  94  :  192  ],Rx,PASSED,130
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,130
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,130
3,[  255  :  162  :  252  :  200  ],Rx,PASSED,130
4,[  255  :  241  :  255  :  24  ],Rx,PASSED,130
5,[  0  :  13  :  60  :  172  ],Rx,PASSED,131
7,[  0  :  0  :  0  :  7  ],Rx,PASSED,131
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,131
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,131
10,[  0  :  0  :  0  :  154  ],Rx,PASSED,131
11,[  0  :  0  :  0  :  201  ],Rx,PASSED,135
12,[  0  :  0  :  0  :  84  ],Rx,PASSED,135
13,[  126  :  223  :  152  :  0  ],Rx,PASSED,135
14,[  126  :  79  :  107  :  254  ],Rx,PASSED,135
15,[  127  :  15  :  192  :  0  ],Rx,PASSED,135
3,[  255  :  162  :  252  :  200  ],Rx,PASSED,137
4,[  255  :  241  :  255  :  24  ],Rx,PASSED,137
5,[  0  :  13  :  60  :  172  ],Rx,PASSED,138
7,[  0  :  0  :  0  :  7  ],Rx,PASSED,138
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,138
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,141
10,[  0  :  0  :  0  :  154  ],Rx,PASSED,141
11,[  0  :  0  :  0  :  201  ],Rx,PASSED,141
12,[  0  :  0  :  0  :  84  ],Rx,PASSED,141
3,[  255  :  159  :  252  :  168  ],Rx,PASSED,147
4,[  255  :  229  :  254  :  216  ],Rx,PASSED,147
5,[  0  :  10  :  61  :  204  ],Rx,PASSED,147
7,[  0  :  0  :  0  :  5  ],Rx,PASSED,147
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,147
9,[  0  :  0  :  3  :  247  ],Rx,PASSED,151
10,[  255  :  255  :  255  :  227  ],Rx,PASSED,151
11,[  255  :  255  :  253  :  237  ],Rx,PASSED,151
12,[  255  :  255  :  255  :  157  ],Rx,PASSED,151
3,[  255  :  161  :  252  :  48  ],Rx,PASSED,156
4,[  255  :  234  :  254  :  172  ],Rx,PASSED,156
5,[  0  :  8  :  60  :  152  ],Rx,PASSED,156
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,156
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,156
9,[  0  :  0  :  3  :  228  ],Rx,PASSED,160
10,[  0  :  0  :  0  :  93  ],Rx,PASSED,160
11,[  255  :  255  :  255  :  30  ],Rx,PASSED,160
12,[  255  :  255  :  255  :  35  ],Rx,PASSED,160
3,[  255  :  155  :  252  :  60  ],Rx,PASSED,165
4,[  255  :  231  :  254  :  176  ],Rx,PASSED,165
5,[  0  :  12  :  60  :  224  ],Rx,PASSED,166
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,166
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,166
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,169
10,[  255  :  255  :  254  :  239  ],Rx,PASSED,169
11,[  255  :  255  :  254  :  103  ],Rx,PASSED,169
12,[  0  :  0  :  0  :  23  ],Rx,PASSED,169
3,[  255  :  160  :  251  :  240  ],Rx,PASSED,175
4,[  255  :  237  :  255  :  12  ],Rx,PASSED,175
5,[  0  :  11  :  61  :  12  ],Rx,PASSED,175
7,[  255  :  255  :  255  :  250  ],Rx,PASSED,175
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,175
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,179
10,[  0  :  0  :  0  :  32  ],Rx,PASSED,179
11,[  255  :  255  :  255  :  213  ],Rx,PASSED,179
12,[  255  :  255  :  255  :  218  ],Rx,PASSED,179
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,179
13,[  126  :  223  :  152  :  0  ],Rx,PASSED,180
14,[  126  :  95  :  104  :  1  ],Rx,PASSED,180
15,[  127  :  15  :  192  :  0  ],Rx,PASSED,180
3,[  255  :  160  :  251  :  240  ],Rx,PASSED,187
4,[  255  :  237  :  255  :  12  ],Rx,PASSED,187
5,[  0  :  11  :  61  :  12  ],Rx,PASSED,187
7,[  255  :  255  :  255  :  250  ],Rx,PASSED,187
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,187
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,188
10,[  0  :  0  :  0  :  32  ],Rx,PASSED,188
11,[  255  :  255  :  255  :  213  ],Rx,PASSED,188
12,[  255  :  255  :  255  :  218  ],Rx,PASSED,188
3,[  255  :  159  :  252  :  68  ],Rx,PASSED,194
4,[  255  :  242  :  254  :  240  ],Rx,PASSED,194
5,[  0  :  12  :  61  :  52  ],Rx,PASSED,194
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,194
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,194
9,[  0  :  0  :  3  :  238  ],Rx,PASSED,198
10,[  255  :  255  :  255  :  227  ],Rx,PASSED,198
11,[  0  :  0  :  1  :  6  ],Rx,PASSED,198
12,[  0  :  0  :  0  :  23  ],Rx,PASSED,199
3,[  255  :  161  :  251  :  208  ],Rx,PASSED,204
4,[  255  :  239  :  254  :  168  ],Rx,PASSED,204
5,[  0  :  14  :  61  :  8  ],Rx,PASSED,204
7,[  255  :  255  :  255  :  248  ],Rx,PASSED,204
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,204
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,208
10,[  0  :  0  :  0  :  93  ],Rx,PASSED,208
11,[  0  :  0  :  0  :  79  ],Rx,PASSED,208
12,[  0  :  0  :  0  :  145  ],Rx,PASSED,208
3,[  255  :  158  :  252  :  104  ],Rx,PASSED,214
4,[  255  :  242  :  254  :  180  ],Rx,PASSED,214
5,[  0  :  12  :  61  :  140  ],Rx,PASSED,214
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,214
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,214
9,[  0  :  0  :  3  :  243  ],Rx,PASSED,218
10,[  255  :  255  :  255  :  166  ],Rx,PASSED,218
11,[  0  :  0  :  1  :  6  ],Rx,PASSED,218
12,[  0  :  0  :  0  :  23  ],Rx,PASSED,218
1,[  0  :  200  :  94  :  192  ],Rx,PASSED,223
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,223
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,223
3,[  255  :  158  :  252  :  104  ],Rx,PASSED,223
4,[  255  :  242  :  254  :  180  ],Rx,PASSED,223
5,[  0  :  12  :  61  :  140  ],Rx,PASSED,225
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,226
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,226
9,[  0  :  0  :  3  :  243  ],Rx,PASSED,226
10,[  255  :  255  :  255  :  166  ],Rx,PASSED,226
11,[  0  :  0  :  1  :  6  ],Rx,PASSED,229
12,[  0  :  0  :  0  :  23  ],Rx,PASSED,229
13,[  126  :  207  :  152  :  0  ],Rx,PASSED,229
14,[  126  :  95  :  104  :  0  ],Rx,PASSED,230
15,[  127  :  15  :  192  :  0  ],Rx,PASSED,230
3,[  255  :  159  :  252  :  52  ],Rx,PASSED,234
4,[  255  :  234  :  254  :  240  ],Rx,PASSED,234
5,[  0  :  10  :  60  :  244  ],Rx,PASSED,234
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,234
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,234
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,238
10,[  255  :  255  :  255  :  227  ],Rx,PASSED,238
11,[  255  :  255  :  255  :  30  ],Rx,PASSED,238
12,[  255  :  255  :  255  :  157  ],Rx,PASSED,238
3,[  255  :  159  :  252  :  60  ],Rx,PASSED,243
4,[  255  :  233  :  254  :  116  ],Rx,PASSED,243
5,[  0  :  12  :  60  :  240  ],Rx,PASSED,243
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,243
8,[  255  :  255  :  255  :  249  ],Rx,PASSED,243
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,245
10,[  255  :  255  :  255  :  227  ],Rx,PASSED,245
11,[  255  :  255  :  254  :  225  ],Rx,PASSED,245
12,[  0  :  0  :  0  :  23  ],Rx,PASSED,245
3,[  255  :  157  :  251  :  228  ],Rx,PASSED,252
4,[  255  :  234  :  254  :  236  ],Rx,PASSED,252
5,[  0  :  14  :  60  :  184  ],Rx,PASSED,252
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,252
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,252
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,256
10,[  255  :  255  :  255  :  105  ],Rx,PASSED,256
11,[  255  :  255  :  255  :  30  ],Rx,PASSED,256
12,[  0  :  0  :  0  :  145  ],Rx,PASSED,256
3,[  255  :  157  :  251  :  228  ],Rx,PASSED,261
4,[  255  :  234  :  254  :  236  ],Rx,PASSED,261
5,[  0  :  14  :  60  :  184  ],Rx,PASSED,261
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,261
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,261
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,265
10,[  255  :  255  :  255  :  105  ],Rx,PASSED,265
11,[  255  :  255  :  255  :  30  ],Rx,PASSED,265
12,[  0  :  0  :  0  :  145  ],Rx,PASSED,265
3,[  255  :  158  :  252  :  20  ],Rx,PASSED,270
4,[  255  :  239  :  254  :  200  ],Rx,PASSED,270
5,[  0  :  12  :  60  :  120  ],Rx,PASSED,270
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,270
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,270
9,[  0  :  0  :  3  :  226  ],Rx,PASSED,275
10,[  255  :  255  :  255  :  166  ],Rx,PASSED,275
11,[  0  :  0  :  0  :  79  ],Rx,PASSED,275
12,[  0  :  0  :  0  :  23  ],Rx,PASSED,275
13,[  126  :  207  :  152  :  0  ],Rx,PASSED,275
14,[  126  :  95  :  104  :  1  ],Rx,PASSED,275
15,[  127  :  15  :  192  :  0  ],Rx,PASSED,275
3,[  255  :  155  :  251  :  216  ],Rx,PASSED,279
4,[  255  :  240  :  254  :  220  ],Rx,PASSED,279
5,[  0  :  9  :  60  :  244  ],Rx,PASSED,280
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,280
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,280
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,285
10,[  255  :  255  :  254  :  239  ],Rx,PASSED,285
11,[  0  :  0  :  0  :  140  ],Rx,PASSED,285
12,[  255  :  255  :  255  :  96  ],Rx,PASSED,285
3,[  255  :  161  :  252  :  44  ],Rx,PASSED,289
4,[  255  :  242  :  254  :  160  ],Rx,PASSED,289
5,[  0  :  14  :  61  :  20  ],Rx,PASSED,289
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,289
8,[  255  :  255  :  255  :  252  ],Rx,PASSED,289
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,293
10,[  0  :  0  :  0  :  93  ],Rx,PASSED,293
11,[  0  :  0  :  1  :  6  ],Rx,PASSED,293
12,[  0  :  0  :  0  :  145  ],Rx,PASSED,293
3,[  255  :  161  :  252  :  44  ],Rx,PASSED,299
4,[  255  :  242  :  254  :  160  ],Rx,PASSED,299
5,[  0  :  14  :  61  :  20  ],Rx,PASSED,299
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,299
8,[  255  :  255  :  255  :  252  ],Rx,PASSED,299
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,303
10,[  0  :  0  :  0  :  93  ],Rx,PASSED,303
11,[  0  :  0  :  1  :  6  ],Rx,PASSED,303
12,[  0  :  0  :  0  :  145  ],Rx,PASSED,303
3,[  255  :  162  :  252  :  40  ],Rx,PASSED,309
4,[  255  :  243  :  254  :  80  ],Rx,PASSED,309
5,[  0  :  12  :  61  :  68  ],Rx,PASSED,309
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,309
8,[  255  :  255  :  255  :  247  ],Rx,PASSED,309
9,[  0  :  0  :  3  :  239  ],Rx,PASSED,313
10,[  0  :  0  :  0  :  154  ],Rx,PASSED,314
11,[  0  :  0  :  1  :  67  ],Rx,PASSED,314
12,[  0  :  0  :  0  :  23  ],Rx,PASSED,314
1,[  0  :  200  :  94  :  192  ],Rx,PASSED,318
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,318
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,319
3,[  255  :  159  :  252  :  36  ],Rx,PASSED,319
4,[  255  :  237  :  254  :  112  ],Rx,PASSED,319
5,[  0  :  14  :  61  :  36  ],Rx,PASSED,323
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,323
8,[  255  :  255  :  255  :  249  ],Rx,PASSED,323
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,323
10,[  255  :  255  :  255  :  227  ],Rx,PASSED,323
11,[  255  :  255  :  255  :  213  ],Rx,PASSED,324
12,[  0  :  0  :  0  :  145  ],Rx,PASSED,325
13,[  126  :  207  :  155  :  254  ],Rx,PASSED,325
14,[  126  :  95  :  104  :  0  ],Rx,PASSED,325
15,[  127  :  15  :  192  :  0  ],Rx,PASSED,325
3,[  255  :  161  :  252  :  112  ],Rx,PASSED,329
4,[  255  :  232  :  254  :  232  ],Rx,PASSED,329
5,[  0  :  12  :  60  :  100  ],Rx,PASSED,329
7,[  0  :  0  :  0  :  2  ],Rx,PASSED,329
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,329
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,331
10,[  0  :  0  :  0  :  93  ],Rx,PASSED,331
11,[  255  :  255  :  254  :  164  ],Rx,PASSED,331
12,[  0  :  0  :  0  :  23  ],Rx,PASSED,331
3,[  255  :  156  :  252  :  120  ],Rx,PASSED,337
