FID,Data Bytes,Direction,Checksum,Time (ms)
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,0
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,12
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,12
3,[  255  :  62  :  255  :  221  ],Rx,PASSED,12
4,[  255  :  209  :  254  :  197  ],Rx,PASSED,12
5,[  0  :  22  :  15  :  1  ],Rx,PASSED,14
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,14
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,14
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,14
10,[  255  :  255  :  255  :  228  ],Rx,PASSED,15
11,[  255  :  255  :  255  :  87  ],Rx,PASSED,16
12,[  255  :  255  :  255  :  220  ],Rx,PASSED,16
13,[  127  :  255  :  255  :  255  ],Rx,PASSED,16
14,[  127  :  159  :  220  :  0  ],Rx,PASSED,16
15,[  126  :  223  :  180  :  0  ],Rx,PASSED,17
3,[  255  :  69  :  255  :  175  ],Rx,PASSED,18
4,[  255  :  215  :  254  :  159  ],Rx,PASSED,21
5,[  0  :  20  :  15  :  15  ],Rx,PASSED,21
7,[  255  :  255  :  255  :  248  ],Rx,PASSED,21
8,[  255  :  255  :  255  :  249  ],Rx,PASSED,21
9,[  0  :  0  :  3  :  238  ],Rx,PASSED,21
10,[  0  :  0  :  0  :  186  ],Rx,PASSED,24
11,[  0  :  0  :  0  :  14  ],Rx,PASSED,24
12,[  255  :  255  :  255  :  159  ],Rx,PASSED,24
3,[  255  :  69  :  255  :  175  ],Rx,PASSED,24
4,[  255  :  215  :  254  :  159  ],Rx,PASSED,32
5,[  0  :  20  :  15  :  15  ],Rx,PASSED,32
7,[  255  :  255  :  255  :  248  ],Rx,PASSED,32
8,[  255  :  255  :  255  :  249  ],Rx,PASSED,32
9,[  0  :  0  :  3  :  238  ],Rx,PASSED,32
10,[  0  :  0  :  0  :  186  ],Rx,PASSED,34
11,[  0  :  0  :  0  :  14  ],Rx,PASSED,34
12,[  255  :  255  :  255  :  159  ],Rx,PASSED,34
3,[  255  :  67  :  255  :  181  ],Rx,PASSED,34
4,[  255  :  212  :  254  :  189  ],Rx,PASSED,42
5,[  0  :  18  :  14  :  250  ],Rx,PASSED,42
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,42
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,42
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,42
10,[  0  :  0  :  0  :  125  ],Rx,PASSED,44
11,[  255  :  255  :  255  :  179  ],Rx,PASSED,44
12,[  255  :  255  :  255  :  98  ],Rx,PASSED,44
3,[  255  :  55  :  255  :  192  ],Rx,PASSED,44
4,[  255  :  210  :  254  :  189  ],Rx,PASSED,50
5,[  0  :  19  :  14  :  230  ],Rx,PASSED,50
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,50
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,50
9,[  0  :  0  :  3  :  228  ],Rx,PASSED,50
10,[  255  :  255  :  255  :  14  ],Rx,PASSED,55
11,[  255  :  255  :  255  :  118  ],Rx,PASSED,55
12,[  255  :  255  :  255  :  128  ],Rx,PASSED,55
3,[  255  :  65  :  255  :  198  ],Rx,PASSED,55
4,[  255  :  221  :  254  :  178  ],Rx,PASSED,59
5,[  0  :  19  :  15  :  5  ],Rx,PASSED,59
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,59
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,59
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,59
10,[  0  :  0  :  0  :  63  ],Rx,PASSED,63
11,[  0  :  0  :  0  :  197  ],Rx,PASSED,63
12,[  255  :  255  :  255  :  128  ],Rx,PASSED,63
13,[  64  :  15  :  252  :  0  ],Rx,PASSED,63
14,[  127  :  175  :  220  :  1  ],Rx,PASSED,63
15,[  126  :  223  :  180  :  0  ],Rx,PASSED,63
3,[  255  :  65  :  255  :  198  ],Rx,PASSED,63
4,[  255  :  221  :  254  :  178  ],Rx,PASSED,68
5,[  0  :  19  :  15  :  5  ],Rx,PASSED,68
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,69
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,69
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,69
10,[  0  :  0  :  0  :  63  ],Rx,PASSED,73
11,[  0  :  0  :  0  :  197  ],Rx,PASSED,74
12,[  255  :  255  :  255  :  128  ],Rx,PASSED,74
3,[  255  :  61  :  255  :  192  ],Rx,PASSED,74
4,[  255  :  217  :  254  :  186  ],Rx,PASSED,78
5,[  0  :  26  :  14  :  238  ],Rx,PASSED,78
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,78
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,78
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,78
10,[  255  :  255  :  255  :  197  ],Rx,PASSED,82
11,[  0  :  0  :  0  :  75  ],Rx,PASSED,82
12,[  0  :  0  :  0  :  86  ],Rx,PASSED,82
3,[  255  :  63  :  255  :  204  ],Rx,PASSED,83
4,[  255  :  212  :  254  :  180  ],Rx,PASSED,87
5,[  0  :  20  :  15  :  32  ],Rx,PASSED,88
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,88
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,88
9,[  0  :  0  :  3  :  242  ],Rx,PASSED,88
10,[  0  :  0  :  0  :  2  ],Rx,PASSED,91
11,[  255  :  255  :  255  :  179  ],Rx,PASSED,91
12,[  255  :  255  :  255  :  159  ],Rx,PASSED,91
3,[  255  :  61  :  255  :  197  ],Rx,PASSED,91
4,[  255  :  211  :  254  :  183  ],Rx,PASSED,97
5,[  0  :  25  :  14  :  244  ],Rx,PASSED,97
