FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  252  :  238  :  254  :  80  ],Rx,PASSED,0
4,[  255  :  80  :  250  :  140  ],Rx,PASSED,9
5,[  0  :  80  :  59  :  196  ],Rx,PASSED,9
7,[  0  :  0  :  0  :  57  ],Rx,PASSED,9
8,[  255  :  255  :  255  :  241  ],Rx,PASSED,9
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,13
10,[  255  :  255  :  232  :  70  ],Rx,PASSED,13
11,[  255  :  255  :  250  :  139  ],Rx,PASSED,13
12,[  0  :  0  :  2  :  16  ],Rx,PASSED,13
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,13
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,19
3,[  252  :  249  :  254  :  8  ],Rx,PASSED,19
4,[  255  :  106  :  250  :  148  ],Rx,PASSED,19
5,[  0  :  75  :  59  :  248  ],Rx,PASSED,19
7,[  0  :  0  :  0  :  53  ],Rx,PASSED,19
8,[  255  :  255  :  255  :  242  ],Rx,PASSED,22
9,[  0  :  0  :  3  :  240  ],Rx,PASSED,22
10,[  255  :  255  :  232  :  238  ],Rx,PASSED,22
11,[  255  :  255  :  252  :  24  ],Rx,PASSED,22
12,[  0  :  0  :  1  :  196  ],Rx,PASSED,22
13,[  96  :  112  :  43  :  252  ],Rx,PASSED,24
14,[  126  :  159  :  155  :  240  ],Rx,PASSED,24
15,[  78  :  83  :  148  :  0  ],Rx,PASSED,24
3,[  252  :  239  :  254  :  80  ],Rx,PASSED,24
4,[  255  :  90  :  250  :  80  ],Rx,PASSED,28
5,[  0  :  107  :  60  :  44  ],Rx,PASSED,28
7,[  0  :  0  :  0  :  57  ],Rx,PASSED,28
8,[  255  :  255  :  255  :  238  ],Rx,PASSED,28
9,[  0  :  0  :  3  :  243  ],Rx,PASSED,28
10,[  255  :  255  :  232  :  85  ],Rx,PASSED,32
11,[  255  :  255  :  251  :  35  ],Rx,PASSED,32
12,[  0  :  0  :  3  :  172  ],Rx,PASSED,32
3,[  252  :  239  :  254  :  80  ],Rx,PASSED,32
4,[  255  :  90  :  250  :  80  ],Rx,PASSED,38
5,[  0  :  107  :  60  :  44  ],Rx,PASSED,38
7,[  0  :  0  :  0  :  57  ],Rx,PASSED,38
8,[  255  :  255  :  255  :  238  ],Rx,PASSED,38
9,[  0  :  0  :  3  :  243  ],Rx,PASSED,38
10,[  255  :  255  :  232  :  85  ],Rx,PASSED,42
11,[  255  :  255  :  251  :  35  ],Rx,PASSED,42
12,[  0  :  0  :  3  :  172  ],Rx,PASSED,42
3,[  253  :  11  :  254  :  120  ],Rx,PASSED,42
4,[  255  :  77  :  251  :  24  ],Rx,PASSED,47
5,[  0  :  75  :  59  :  212  ],Rx,PASSED,47
7,[  0  :  0  :  0  :  60  ],Rx,PASSED,47
8,[  255  :  255  :  255  :  250  ],Rx,PASSED,47
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,47
10,[  255  :  255  :  234  :  0  ],Rx,PASSED,52
11,[  255  :  255  :  250  :  93  ],Rx,PASSED,52
12,[  0  :  0  :  1  :  196  ],Rx,PASSED,52
3,[  253  :  15  :  254  :  56  ],Rx,PASSED,52
4,[  255  :  92  :  250  :  64  ],Rx,PASSED,56
5,[  0  :  109  :  60  :  40  ],Rx,PASSED,57
7,[  0  :  0  :  0  :  56  ],Rx,PASSED,57
8,[  255  :  255  :  255  :  237  ],Rx,PASSED,57
9,[  0  :  0  :  3  :  242  ],Rx,PASSED,57
10,[  255  :  255  :  234  :  61  ],Rx,PASSED,61
11,[  255  :  255  :  251  :  66  ],Rx,PASSED,61
12,[  0  :  0  :  3  :  203  ],Rx,PASSED,61
3,[  253  :  13  :  254  :  120  ],Rx,PASSED,61
4,[  255  :  77  :  250  :  80  ],Rx,PASSED,66
5,[  0  :  88  :  59  :  244  ],Rx,PASSED,66
