FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  253  :  27  :  239  :  8  ],Rx,PASSED,72
4,[  255  :  95  :  248  :  148  ],Rx,PASSED,72
5,[  0  :  81  :  56  :  148  ],Rx,PASSED,72
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,72
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,73
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,73
10,[  0  :  0  :  0  :  166  ],Rx,PASSED,73
11,[  0  :  0  :  0  :  12  ],Rx,PASSED,73
12,[  255  :  255  :  255  :  162  ],Rx,PASSED,73
3,[  253  :  28  :  238  :  204  ],Rx,PASSED,79
4,[  255  :  78  :  248  :  0  ],Rx,PASSED,79
5,[  0  :  88  :  56  :  176  ],Rx,PASSED,79
7,[  255  :  255  :  255  :  251  ],Rx,PASSED,79
8,[  255  :  255  :  255  :  246  ],Rx,PASSED,79
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,83
10,[  0  :  0  :  0  :  174  ],Rx,PASSED,83
11,[  255  :  255  :  255  :  138  ],Rx,PASSED,83
12,[  255  :  255  :  255  :  216  ],Rx,PASSED,83
3,[  253  :  28  :  238  :  204  ],Rx,PASSED,88
4,[  255  :  78  :  248  :  0  ],Rx,PASSED,88
5,[  0  :  88  :  56  :  176  ],Rx,PASSED,88
7,[  255  :  255  :  255  :  251  ],Rx,PASSED,88
8,[  255  :  255  :  255  :  246  ],Rx,PASSED,88
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,91
10,[  0  :  0  :  0  :  174  ],Rx,PASSED,92
11,[  255  :  255  :  255  :  138  ],Rx,PASSED,92
12,[  255  :  255  :  255  :  216  ],Rx,PASSED,92
3,[  252  :  255  :  239  :  80  ],Rx,PASSED,98
4,[  255  :  110  :  248  :  68  ],Rx,PASSED,98
5,[  0  :  100  :  56  :  48  ],Rx,PASSED,98
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,98
8,[  255  :  255  :  255  :  251  ],Rx,PASSED,98
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,101
10,[  255  :  255  :  255  :  208  ],Rx,PASSED,101
11,[  0  :  0  :  0  :  127  ],Rx,PASSED,101
12,[  0  :  0  :  0  :  51  ],Rx,PASSED,101
13,[  0  :  0  :  3  :  254  ],Rx,PASSED,101
14,[  0  :  0  :  0  :  1  ],Rx,PASSED,103
15,[  0  :  0  :  0  :  0  ],Rx,PASSED,103
3,[  252  :  229  :  239  :  80  ],Rx,PASSED,107
4,[  255  :  140  :  248  :  156  ],Rx,PASSED,107
5,[  0  :  100  :  56  :  244  ],Rx,PASSED,107
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,107
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,108
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,112
10,[  255  :  255  :  255  :  10  ],Rx,PASSED,112
11,[  0  :  0  :  1  :  99  ],Rx,PASSED,112
12,[  0  :  0  :  0  :  51  ],Rx,PASSED,112
3,[  252  :  233  :  239  :  172  ],Rx,PASSED,119
4,[  255  :  93  :  248  :  164  ],Rx,PASSED,119
5,[  0  :  94  :  56  :  76  ],Rx,PASSED,119
7,[  0  :  0  :  0  :  8  ],Rx,PASSED,119
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,119
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,120
10,[  255  :  255  :  255  :  40  ],Rx,PASSED,120
11,[  255  :  255  :  255  :  253  ],Rx,PASSED,120
12,[  0  :  0  :  0  :  6  ],Rx,PASSED,120
3,[  252  :  233  :  239  :  172  ],Rx,PASSED,126
4,[  255  :  93  :  248  :  164  ],Rx,PASSED,126
5,[  0  :  94  :  56  :  76  ],Rx,PASSED,126
7,[  0  :  0  :  0  :  8  ],Rx,PASSED,126
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,126
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,129
10,[  255  :  255  :  255  :  40  ],Rx,PASSED,130
11,[  255  :  255  :  255  :  253  ],Rx,PASSED,130
12,[  0  :  0  :  0  :  6  ],Rx,PASSED,130
3,[  252  :  249  :  239  :  136  ],Rx,PASSED,138
4,[  255  :  52  :  248  :  172  ],Rx,PASSED,138
5,[  0  :  119  :  57  :  56  ],Rx,PASSED,138
7,[  0  :  0  :  0  :  6  ],Rx,PASSED,138
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,138
9,[  0  :  0  :  3  :  242  ],Rx,PASSED,139
10,[  255  :  255  :  255  :  163  ],Rx,PASSED,139
11,[  255  :  255  :  254  :  196  ],Rx,PASSED,139
