FID,Data Bytes,Direction,Checksum,Time (ms)
8,[  255  :  255  :  253  :  223  ],Rx,PASSED,96615
9,[  0  :  0  :  2  :  166  ],Rx,PASSED,96618
10,[  0  :  0  :  4  :  168  ],Rx,PASSED,96618
11,[  0  :  0  :  0  :  68  ],Rx,PASSED,96618
12,[  0  :  0  :  0  :  244  ],Rx,PASSED,96618
3,[  253  :  135  :  1  :  152  ],Rx,PASSED,96623
4,[  255  :  118  :  207  :  232  ],Rx,PASSED,96623
5,[  0  :  105  :  38  :  240  ],Rx,PASSED,96623
7,[  0  :  0  :  0  :  59  ],Rx,PASSED,96623
8,[  255  :  255  :  253  :  221  ],Rx,PASSED,96623
9,[  0  :  0  :  2  :  180  ],Rx,PASSED,96628
10,[  0  :  0  :  4  :  23  ],Rx,PASSED,96628
11,[  0  :  0  :  0  :  213  ],Rx,PASSED,96628
12,[  0  :  0  :  0  :  31  ],Rx,PASSED,96628
3,[  253  :  135  :  1  :  152  ],Rx,PASSED,96633
4,[  255  :  118  :  207  :  232  ],Rx,PASSED,96633
5,[  0  :  105  :  38  :  240  ],Rx,PASSED,96633
7,[  0  :  0  :  0  :  59  ],Rx,PASSED,96633
8,[  255  :  255  :  253  :  221  ],Rx,PASSED,96633
9,[  0  :  0  :  2  :  180  ],Rx,PASSED,96637
10,[  0  :  0  :  4  :  23  ],Rx,PASSED,96637
11,[  0  :  0  :  0  :  213  ],Rx,PASSED,96637
12,[  0  :  0  :  0  :  31  ],Rx,PASSED,96637
3,[  253  :  145  :  1  :  184  ],Rx,PASSED,96643
4,[  255  :  79  :  207  :  196  ],Rx,PASSED,96643
5,[  0  :  104  :  38  :  40  ],Rx,PASSED,96643
7,[  0  :  0  :  0  :  61  ],Rx,PASSED,96643
8,[  255  :  255  :  253  :  219  ],Rx,PASSED,96644
9,[  0  :  0  :  2  :  168  ],Rx,PASSED,96648
10,[  0  :  0  :  4  :  99  ],Rx,PASSED,96648
11,[  255  :  255  :  255  :  171  ],Rx,PASSED,96648
12,[  0  :  0  :  0  :  23  ],Rx,PASSED,96648
3,[  253  :  147  :  1  :  248  ],Rx,PASSED,96652
4,[  255  :  78  :  207  :  188  ],Rx,PASSED,96652
5,[  0  :  85  :  38  :  212  ],Rx,PASSED,96652
7,[  0  :  0  :  0  :  65  ],Rx,PASSED,96652
8,[  255  :  255  :  253  :  218  ],Rx,PASSED,96652
9,[  0  :  0  :  2  :  178  ],Rx,PASSED,96655
10,[  0  :  0  :  4  :  115  ],Rx,PASSED,96655
11,[  255  :  255  :  255  :  163  ],Rx,PASSED,96655
12,[  255  :  255  :  255  :  134  ],Rx,PASSED,96655
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,96655
13,[  116  :  141  :  51  :  58  ],Rx,PASSED,96657
14,[  126  :  111  :  147  :  236  ],Rx,PASSED,96657
15,[  126  :  207  :  128  :  0  ],Rx,PASSED,96658
3,[  253  :  140  :  2  :  4  ],Rx,PASSED,96663
4,[  255  :  63  :  207  :  236  ],Rx,PASSED,96663
5,[  0  :  70  :  38  :  116  ],Rx,PASSED,96663
7,[  0  :  0  :  0  :  66  ],Rx,PASSED,96663
8,[  255  :  255  :  253  :  221  ],Rx,PASSED,96663
9,[  0  :  0  :  2  :  172  ],Rx,PASSED,96667
10,[  0  :  0  :  4  :  61  ],Rx,PASSED,96667
11,[  255  :  255  :  255  :  49  ],Rx,PASSED,96667
12,[  255  :  255  :  255  :  20  ],Rx,PASSED,96667
3,[  253  :  151  :  2  :  64  ],Rx,PASSED,96672
4,[  255  :  113  :  208  :  0  ],Rx,PASSED,96672
5,[  0  :  73  :  38  :  224  ],Rx,PASSED,96672
7,[  0  :  0  :  0  :  70  ],Rx,PASSED,96672
8,[  255  :  255  :  253  :  222  ],Rx,PASSED,96672
9,[  0  :  0  :  2  :  179  ],Rx,PASSED,96674
10,[  0  :  0  :  4  :  145  ],Rx,PASSED,96675
11,[  0  :  0  :  0  :  174  ],Rx,PASSED,96675
12,[  255  :  255  :  255  :  42  ],Rx,PASSED,96675
3,[  253  :  151  :  2  :  64  ],Rx,PASSED,96680
4,[  255  :  113  :  208  :  0  ],Rx,PASSED,96680
5,[  0  :  73  :  38  :  224  ],Rx,PASSED,96680
7,[  0  :  0  :  0  :  70  ],Rx,PASSED,96680
8,[  255  :  255  :  253  :  222  ],Rx,PASSED,96681
9,[  0  :  0  :  2  :  179  ],Rx,PASSED,96685
10,[  0  :  0  :  4  :  145  ],Rx,PASSED,96686
11,[  0  :  0  :  0  :  174  ],Rx,PASSED,96686
12,[  255  :  255  :  255  :  42  ],Rx,PASSED,96686
3,[  253  :  158  :  1  :  164  ],Rx,PASSED,96690
4,[  255  :  63  :  208  :  44  ],Rx,PASSED,96690
5,[  0  :  79  :  38  :  80  ],Rx,PASSED,96690
7,[  0  :  0  :  0  :  60  ],Rx,PASSED,96690
8,[  255  :  255  :  253  :  225  ],Rx,PASSED,96690
9,[  0  :  0  :  2  :  170  ],Rx,PASSED,96693
10,[  0  :  0  :  4  :  198  ],Rx,PASSED,96694
11,[  255  :  255  :  255  :  49  ],Rx,PASSED,96694
12,[  255  :  255  :  255  :  88  ],Rx,PASSED,96694
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,96700
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,96700
3,[  253  :  158  :  1  :  180  ],Rx,PASSED,96700
4,[  255  :  97  :  208  :  40  ],Rx,PASSED,96700
