FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  255  :  57  :  255  :  134  ],Rx,PASSED,0
4,[  255  :  216  :  254  :  190  ],Rx,PASSED,8
5,[  0  :  16  :  14  :  208  ],Rx,PASSED,8
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,9
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,9
9,[  0  :  0  :  3  :  224  ],Rx,PASSED,13
10,[  255  :  255  :  255  :  108  ],Rx,PASSED,13
11,[  0  :  0  :  0  :  101  ],Rx,PASSED,13
12,[  255  :  255  :  255  :  49  ],Rx,PASSED,13
3,[  255  :  61  :  255  :  140  ],Rx,PASSED,13
4,[  255  :  211  :  254  :  191  ],Rx,PASSED,18
5,[  0  :  18  :  14  :  245  ],Rx,PASSED,18
7,[  0  :  0  :  0  :  2  ],Rx,PASSED,18
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,18
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,18
10,[  255  :  255  :  255  :  230  ],Rx,PASSED,23
11,[  255  :  255  :  255  :  204  ],Rx,PASSED,23
12,[  255  :  255  :  255  :  110  ],Rx,PASSED,23
3,[  255  :  60  :  255  :  153  ],Rx,PASSED,24
4,[  255  :  216  :  254  :  180  ],Rx,PASSED,27
5,[  0  :  22  :  14  :  242  ],Rx,PASSED,27
7,[  0  :  0  :  0  :  5  ],Rx,PASSED,27
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,27
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,27
10,[  255  :  255  :  255  :  200  ],Rx,PASSED,32
11,[  0  :  0  :  0  :  101  ],Rx,PASSED,32
12,[  255  :  255  :  255  :  232  ],Rx,PASSED,32
3,[  255  :  64  :  255  :  133  ],Rx,PASSED,32
4,[  255  :  216  :  254  :  166  ],Rx,PASSED,38
5,[  0  :  24  :  15  :  5  ],Rx,PASSED,38
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,38
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,38
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,38
10,[  0  :  0  :  0  :  66  ],Rx,PASSED,39
11,[  0  :  0  :  0  :  101  ],Rx,PASSED,39
12,[  0  :  0  :  0  :  37  ],Rx,PASSED,39
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,40
14,[  64  :  0  :  3  :  255  ],Rx,PASSED,40
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,41
3,[  255  :  64  :  255  :  144  ],Rx,PASSED,42
4,[  255  :  218  :  254  :  177  ],Rx,PASSED,46
5,[  0  :  20  :  14  :  254  ],Rx,PASSED,46
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,46
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,46
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,46
10,[  0  :  0  :  0  :  66  ],Rx,PASSED,50
11,[  0  :  0  :  0  :  162  ],Rx,PASSED,50
12,[  255  :  255  :  255  :  171  ],Rx,PASSED,50
3,[  255  :  64  :  255  :  144  ],Rx,PASSED,50
4,[  255  :  218  :  254  :  177  ],Rx,PASSED,56
5,[  0  :  20  :  14  :  254  ],Rx,PASSED,56
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,56
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,56
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,56
10,[  0  :  0  :  0  :  66  ],Rx,PASSED,59
11,[  0  :  0  :  0  :  162  ],Rx,PASSED,59
12,[  255  :  255  :  255  :  171  ],Rx,PASSED,59
3,[  255  :  56  :  255  :  110  ],Rx,PASSED,59
4,[  255  :  212  :  254  :  180  ],Rx,PASSED,65
5,[  0  :  23  :  14  :  227  ],Rx,PASSED,65
7,[  255  :  255  :  255  :  251  ],Rx,PASSED,65
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,65
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,66
10,[  255  :  255  :  255  :  78  ],Rx,PASSED,69
11,[  255  :  255  :  255  :  235  ],Rx,PASSED,69
12,[  0  :  0  :  0  :  6  ],Rx,PASSED,69
3,[  255  :  60  :  255  :  134  ],Rx,PASSED,69
4,[  255  :  210  :  254  :  144  ],Rx,PASSED,75
5,[  0  :  20  :  14  :  189  ],Rx,PASSED,75
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,75
8,[  255  :  255  :  255  :  249  ],Rx,PASSED,75
9,[  0  :  0  :  3  :  220  ],Rx,PASSED,75
10,[  255  :  255  :  255  :  200  ],Rx,PASSED,79
11,[  255  :  255  :  255  :  174  ],Rx,PASSED,79
12,[  255  :  255  :  255  :  171  ],Rx,PASSED,79
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,79
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,83
3,[  255  :  62  :  255  :  146  ],Rx,PASSED,84
4,[  255  :  214  :  254  :  154  ],Rx,PASSED,84
5,[  0  :  21  :  14  :  226  ],Rx,PASSED,85
7,[  0  :  0  :  0  :  4  ],Rx,PASSED,85
8,[  255  :  255  :  255  :  251  ],Rx,PASSED,88
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,88
10,[  0  :  0  :  0  :  5  ],Rx,PASSED,88
11,[  0  :  0  :  0  :  40  ],Rx,PASSED,88
12,[  255  :  255  :  255  :  201  ],Rx,PASSED,88
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,92
13,[  64  :  0  :  3  :  254  ],Rx,PASSED,92
14,[  64  :  0  :  0  :  0  ],Rx,PASSED,92
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,92
3,[  255  :  62  :  255  :  146  ],Rx,PASSED,92
4,[  255  :  214  :  254  :  154  ],Rx,PASSED,93
5,[  0  :  21  :  14  :  226  ],Rx,PASSED,93
7,[  0  :  0  :  0  :  4  ],Rx,PASSED,93
8,[  255  :  255  :  255  :  251  ],Rx,PASSED,93
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,93
10,[  0  :  0  :  0  :  5  ],Rx,PASSED,97
11,[  0  :  0  :  0  :  40  ],Rx,PASSED,97
12,[  255  :  255  :  255  :  201  ],Rx,PASSED,97
3,[  255  :  65  :  255  :  124  ],Rx,PASSED,97
4,[  255  :  212  :  254  :  159  ],Rx,PASSED,104
5,[  0  :  19  :  14  :  227  ],Rx,PASSED,104
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,104
8,[  255  :  255  :  255  :  252  ],Rx,PASSED,104
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,104
10,[  0  :  0  :  0  :  96  ],Rx,PASSED,106
11,[  255  :  255  :  255  :  235  ],Rx,PASSED,106
12,[  255  :  255  :  255  :  140  ],Rx,PASSED,107
3,[  255  :  60  :  255  :  130  ],Rx,PASSED,107
4,[  255  :  217  :  254  :  161  ],Rx,PASSED,113
5,[  0  :  19  :  15  :  8  ],Rx,PASSED,113
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,113
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,113
9,[  0  :  0  :  3  :  238  ],Rx,PASSED,113
10,[  255  :  255  :  255  :  200  ],Rx,PASSED,118
11,[  0  :  0  :  0  :  131  ],Rx,PASSED,118
12,[  255  :  255  :  255  :  140  ],Rx,PASSED,118
3,[  255  :  63  :  255  :  141  ],Rx,PASSED,118
4,[  255  :  216  :  254  :  178  ],Rx,PASSED,122
5,[  0  :  25  :  15  :  4  ],Rx,PASSED,122
7,[  0  :  0  :  0  :  2  ],Rx,PASSED,122
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,122
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,122
10,[  0  :  0  :  0  :  35  ],Rx,PASSED,126
11,[  0  :  0  :  0  :  101  ],Rx,PASSED,126
12,[  0  :  0  :  0  :  67  ],Rx,PASSED,126
3,[  255  :  63  :  255  :  141  ],Rx,PASSED,126
4,[  255  :  216  :  254  :  178  ],Rx,PASSED,133
5,[  0  :  25  :  15  :  4  ],Rx,PASSED,133
7,[  0  :  0  :  0  :  2  ],Rx,PASSED,133
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,133
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,133
10,[  0  :  0  :  0  :  35  ],Rx,PASSED,134
11,[  0  :  0  :  0  :  101  ],Rx,PASSED,134
12,[  0  :  0  :  0  :  67  ],Rx,PASSED,135
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,135
14,[  64  :  0  :  0  :  0  ],Rx,PASSED,135
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,136
3,[  255  :  60  :  255  :  135  ],Rx,PASSED,136
4,[  255  :  220  :  254  :  162  ],Rx,PASSED,141
5,[  0  :  21  :  14  :  240  ],Rx,PASSED,141
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,141
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,141
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,141
10,[  255  :  255  :  255  :  200  ],Rx,PASSED,144
11,[  0  :  0  :  0  :  223  ],Rx,PASSED,145
12,[  255  :  255  :  255  :  201  ],Rx,PASSED,145
3,[  255  :  64  :  255  :  147  ],Rx,PASSED,145
4,[  255  :  220  :  254  :  177  ],Rx,PASSED,150
5,[  0  :  21  :  14  :  242  ],Rx,PASSED,151
7,[  0  :  0  :  0  :  4  ],Rx,PASSED,151
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,151
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,151
10,[  0  :  0  :  0  :  66  ],Rx,PASSED,155
11,[  0  :  0  :  0  :  223  ],Rx,PASSED,155
12,[  255  :  255  :  255  :  201  ],Rx,PASSED,155
3,[  255  :  63  :  255  :  131  ],Rx,PASSED,155
4,[  255  :  220  :  254  :  164  ],Rx,PASSED,160
5,[  0  :  22  :  15  :  6  ],Rx,PASSED,160
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,160
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,160
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,160
10,[  0  :  0  :  0  :  35  ],Rx,PASSED,164
11,[  0  :  0  :  0  :  223  ],Rx,PASSED,164
12,[  255  :  255  :  255  :  232  ],Rx,PASSED,165
3,[  255  :  63  :  255  :  131  ],Rx,PASSED,165
4,[  255  :  220  :  254  :  164  ],Rx,PASSED,170
5,[  0  :  22  :  15  :  6  ],Rx,PASSED,170
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,170
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,170
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,170
10,[  0  :  0  :  0  :  35  ],Rx,PASSED,174
11,[  0  :  0  :  0  :  223  ],Rx,PASSED,174
12,[  255  :  255  :  255  :  232  ],Rx,PASSED,174
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,174
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,179
3,[  255  :  65  :  255  :  104  ],Rx,PASSED,179
4,[  255  :  213  :  254  :  158  ],Rx,PASSED,179
5,[  0  :  23  :  14  :  229  ],Rx,PASSED,179
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,179
8,[  255  :  255  :  255  :  252  ],Rx,PASSED,182
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,182
10,[  0  :  0  :  0  :  96  ],Rx,PASSED,182
11,[  0  :  0  :  0  :  9  ],Rx,PASSED,182
12,[  0  :  0  :  0  :  6  ],Rx,PASSED,182
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,186
14,[  64  :  0  :  0  :  0  ],Rx,PASSED,186
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,187
3,[  255  :  61  :  255  :  142  ],Rx,PASSED,187
4,[  255  :  219  :  254  :  189  ],Rx,PASSED,188
5,[  0  :  26  :  14  :  230  ],Rx,PASSED,189
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,189
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,189
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,189
10,[  255  :  255  :  255  :  230  ],Rx,PASSED,193
11,[  0  :  0  :  0  :  192  ],Rx,PASSED,193
12,[  0  :  0  :  0  :  98  ],Rx,PASSED,193
3,[  255  :  62  :  255  :  119  ],Rx,PASSED,193
4,[  255  :  216  :  254  :  155  ],Rx,PASSED,198
5,[  0  :  25  :  14  :  236  ],Rx,PASSED,198
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,198
8,[  255  :  255  :  255  :  251  ],Rx,PASSED,198
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,198
10,[  0  :  0  :  0  :  5  ],Rx,PASSED,202
11,[  0  :  0  :  0  :  101  ],Rx,PASSED,202
12,[  0  :  0  :  0  :  67  ],Rx,PASSED,202
3,[  255  :  65  :  255  :  128  ],Rx,PASSED,202
4,[  255  :  209  :  254  :  191  ],Rx,PASSED,209
5,[  0  :  19  :  14  :  246  ],Rx,PASSED,209
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,209
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,209
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,209
10,[  0  :  0  :  0  :  96  ],Rx,PASSED,211
11,[  255  :  255  :  255  :  143  ],Rx,PASSED,211
12,[  255  :  255  :  255  :  140  ],Rx,PASSED,211
3,[  255  :  65  :  255  :  128  ],Rx,PASSED,211
4,[  255  :  209  :  254  :  191  ],Rx,PASSED,218
5,[  0  :  19  :  14  :  246  ],Rx,PASSED,218
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,218
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,218
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,218
10,[  0  :  0  :  0  :  96  ],Rx,PASSED,220
11,[  255  :  255  :  255  :  143  ],Rx,PASSED,220
12,[  255  :  255  :  255  :  140  ],Rx,PASSED,220
3,[  255  :  63  :  255  :  150  ],Rx,PASSED,220
4,[  255  :  212  :  254  :  184  ],Rx,PASSED,227
5,[  0  :  18  :  15  :  1  ],Rx,PASSED,227
7,[  0  :  0  :  0  :  5  ],Rx,PASSED,227
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,227
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,227
10,[  0  :  0  :  0  :  35  ],Rx,PASSED,231
11,[  255  :  255  :  255  :  235  ],Rx,PASSED,231
12,[  255  :  255  :  255  :  110  ],Rx,PASSED,231
13,[  64  :  0  :  0  :  1  ],Rx,PASSED,231
14,[  64  :  0  :  0  :  0  ],Rx,PASSED,231
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,231
3,[  255  :  59  :  255  :  143  ],Rx,PASSED,231
4,[  255  :  213  :  254  :  156  ],Rx,PASSED,236
5,[  0  :  21  :  15  :  15  ],Rx,PASSED,236
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,236
8,[  255  :  255  :  255  :  252  ],Rx,PASSED,236
9,[  0  :  0  :  3  :  240  ],Rx,PASSED,236
10,[  255  :  255  :  255  :  169  ],Rx,PASSED,239
11,[  0  :  0  :  0  :  9  ],Rx,PASSED,239
12,[  255  :  255  :  255  :  201  ],Rx,PASSED,239
3,[  255  :  59  :  255  :  166  ],Rx,PASSED,239
4,[  255  :  211  :  254  :  162  ],Rx,PASSED,246
5,[  0  :  17  :  14  :  231  ],Rx,PASSED,247
7,[  0  :  0  :  0  :  9  ],Rx,PASSED,247
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,247
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,247
10,[  255  :  255  :  255  :  169  ],Rx,PASSED,249
