FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  255  :  62  :  255  :  210  ],Rx,PASSED,0
4,[  255  :  217  :  254  :  186  ],Rx,PASSED,9
5,[  0  :  28  :  14  :  213  ],Rx,PASSED,9
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,9
8,[  255  :  255  :  255  :  251  ],Rx,PASSED,9
9,[  0  :  0  :  4  :  45  ],Rx,PASSED,13
10,[  0  :  0  :  9  :  213  ],Rx,PASSED,13
11,[  255  :  255  :  251  :  145  ],Rx,PASSED,13
12,[  255  :  255  :  243  :  164  ],Rx,PASSED,13
3,[  255  :  63  :  255  :  242  ],Rx,PASSED,13
4,[  255  :  218  :  254  :  175  ],Rx,PASSED,18
5,[  0  :  30  :  15  :  10  ],Rx,PASSED,18
7,[  0  :  0  :  0  :  4  ],Rx,PASSED,18
8,[  255  :  255  :  255  :  248  ],Rx,PASSED,18
9,[  0  :  0  :  4  :  57  ],Rx,PASSED,18
10,[  0  :  0  :  9  :  243  ],Rx,PASSED,22
11,[  255  :  255  :  251  :  176  ],Rx,PASSED,22
12,[  255  :  255  :  243  :  225  ],Rx,PASSED,22
13,[  69  :  113  :  215  :  255  ],Rx,PASSED,22
14,[  125  :  159  :  36  :  1  ],Rx,PASSED,22
15,[  118  :  157  :  164  :  0  ],Rx,PASSED,23
3,[  255  :  68  :  255  :  219  ],Rx,PASSED,23
4,[  255  :  208  :  254  :  184  ],Rx,PASSED,28
5,[  0  :  20  :  14  :  253  ],Rx,PASSED,28
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,28
8,[  255  :  255  :  255  :  250  ],Rx,PASSED,28
9,[  0  :  0  :  4  :  54  ],Rx,PASSED,28
10,[  0  :  0  :  10  :  140  ],Rx,PASSED,32
11,[  255  :  255  :  250  :  127  ],Rx,PASSED,32
12,[  255  :  255  :  242  :  176  ],Rx,PASSED,32
3,[  255  :  62  :  255  :  213  ],Rx,PASSED,32
4,[  255  :  217  :  254  :  185  ],Rx,PASSED,37
5,[  0  :  23  :  15  :  1  ],Rx,PASSED,37
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,38
8,[  255  :  255  :  255  :  251  ],Rx,PASSED,38
9,[  0  :  0  :  4  :  55  ],Rx,PASSED,38
10,[  0  :  0  :  9  :  213  ],Rx,PASSED,40
11,[  255  :  255  :  251  :  145  ],Rx,PASSED,40
12,[  255  :  255  :  243  :  11  ],Rx,PASSED,41
3,[  255  :  62  :  255  :  213  ],Rx,PASSED,41
4,[  255  :  217  :  254  :  185  ],Rx,PASSED,48
5,[  0  :  23  :  15  :  1  ],Rx,PASSED,48
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,48
8,[  255  :  255  :  255  :  251  ],Rx,PASSED,48
9,[  0  :  0  :  4  :  55  ],Rx,PASSED,48
10,[  0  :  0  :  9  :  213  ],Rx,PASSED,50
11,[  255  :  255  :  251  :  145  ],Rx,PASSED,50
12,[  255  :  255  :  243  :  11  ],Rx,PASSED,50
3,[  255  :  62  :  255  :  222  ],Rx,PASSED,50
4,[  255  :  214  :  254  :  197  ],Rx,PASSED,56
5,[  0  :  25  :  14  :  222  ],Rx,PASSED,57
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,57
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,57
9,[  0  :  0  :  4  :  47  ],Rx,PASSED,57
10,[  0  :  0  :  9  :  213  ],Rx,PASSED,60
11,[  255  :  255  :  251  :  54  ],Rx,PASSED,60
12,[  255  :  255  :  243  :  72  ],Rx,PASSED,60
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,60
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,66
30,[  0  :  0  :  0  :  50  ],Rx,PASSED,66
3,[  255  :  62  :  255  :  232  ],Rx,PASSED,66
4,[  255  :  216  :  254  :  163  ],Rx,PASSED,66
5,[  0  :  22  :  14  :  243  ],Rx,PASSED,66
7,[  0  :  0  :  0  :  2  ],Rx,PASSED,70
8,[  255  :  255  :  255  :  245  ],Rx,PASSED,70
9,[  0  :  0  :  4  :  52  ],Rx,PASSED,70
10,[  0  :  0  :  9  :  213  ],Rx,PASSED,70
11,[  255  :  255  :  251  :  115  ],Rx,PASSED,70
12,[  255  :  255  :  242  :  237  ],Rx,PASSED,71
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,71
13,[  69  :  129  :  216  :  0  ],Rx,PASSED,71
14,[  125  :  143  :  36  :  0  ],Rx,PASSED,72
15,[  118  :  141  :  160  :  0  ],Rx,PASSED,72
3,[  255  :  68  :  255  :  198  ],Rx,PASSED,72
4,[  255  :  217  :  254  :  199  ],Rx,PASSED,75
5,[  0  :  30  :  15  :  15  ],Rx,PASSED,75
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,75
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,75
9,[  0  :  0  :  4  :  59  ],Rx,PASSED,75
10,[  0  :  0  :  10  :  140  ],Rx,PASSED,79
11,[  255  :  255  :  251  :  145  ],Rx,PASSED,79
12,[  255  :  255  :  243  :  225  ],Rx,PASSED,79
3,[  255  :  68  :  255  :  198  ],Rx,PASSED,79
4,[  255  :  217  :  254  :  199  ],Rx,PASSED,84
5,[  0  :  30  :  15  :  15  ],Rx,PASSED,84
7,[  255  :  255  :  255  :  249  ],Rx,PASSED,84
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,84
9,[  0  :  0  :  4  :  59  ],Rx,PASSED,84
10,[  0  :  0  :  10  :  140  ],Rx,PASSED,88
11,[  255  :  255  :  251  :  145  ],Rx,PASSED,88
12,[  255  :  255  :  243  :  225  ],Rx,PASSED,88
3,[  255  :  62  :  255  :  213  ],Rx,PASSED,88
4,[  255  :  218  :  254  :  183  ],Rx,PASSED,95
5,[  0  :  30  :  14  :  237  ],Rx,PASSED,95
