FID,Data Bytes,Direction,Checksum,Time (ms)
5,[  0  :  24  :  15  :  5  ],Rx,PASSED,95692
7,[  255  :  255  :  255  :  245  ],Rx,PASSED,95692
8,[  0  :  0  :  0  :  55  ],Rx,PASSED,95692
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,95692
10,[  255  :  255  :  255  :  235  ],Rx,PASSED,95692
11,[  0  :  0  :  0  :  145  ],Rx,PASSED,95693
12,[  0  :  0  :  0  :  55  ],Rx,PASSED,95693
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,95693
13,[  117  :  236  :  136  :  15  ],Rx,PASSED,95693
14,[  120  :  189  :  116  :  4  ],Rx,PASSED,95693
15,[  64  :  48  :  12  :  0  ],Rx,PASSED,95693
3,[  255  :  64  :  255  :  250  ],Rx,PASSED,95697
4,[  255  :  215  :  255  :  82  ],Rx,PASSED,95697
5,[  0  :  21  :  15  :  38  ],Rx,PASSED,95697
7,[  255  :  255  :  255  :  242  ],Rx,PASSED,95697
8,[  0  :  0  :  0  :  55  ],Rx,PASSED,95697
9,[  0  :  0  :  3  :  242  ],Rx,PASSED,95700
10,[  0  :  0  :  0  :  10  ],Rx,PASSED,95700
11,[  255  :  255  :  255  :  218  ],Rx,PASSED,95700
12,[  255  :  255  :  255  :  219  ],Rx,PASSED,95700
3,[  255  :  65  :  255  :  228  ],Rx,PASSED,95706
4,[  255  :  214  :  255  :  109  ],Rx,PASSED,95706
5,[  0  :  21  :  14  :  255  ],Rx,PASSED,95706
7,[  255  :  255  :  255  :  237  ],Rx,PASSED,95706
8,[  0  :  0  :  0  :  62  ],Rx,PASSED,95706
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,95709
10,[  0  :  0  :  0  :  40  ],Rx,PASSED,95710
11,[  255  :  255  :  255  :  188  ],Rx,PASSED,95710
12,[  255  :  255  :  255  :  219  ],Rx,PASSED,95710
3,[  255  :  65  :  255  :  228  ],Rx,PASSED,95715
4,[  255  :  214  :  255  :  109  ],Rx,PASSED,95715
5,[  0  :  21  :  14  :  255  ],Rx,PASSED,95715
7,[  255  :  255  :  255  :  237  ],Rx,PASSED,95715
8,[  0  :  0  :  0  :  62  ],Rx,PASSED,95716
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,95720
10,[  0  :  0  :  0  :  40  ],Rx,PASSED,95720
11,[  255  :  255  :  255  :  188  ],Rx,PASSED,95720
12,[  255  :  255  :  255  :  219  ],Rx,PASSED,95720
3,[  255  :  63  :  255  :  240  ],Rx,PASSED,95727
