FID,Data Bytes,Direction,Checksum,Time (ms)
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,95634
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,95634
10,[  255  :  255  :  255  :  251  ],Rx,PASSED,95638
11,[  255  :  255  :  255  :  157  ],Rx,PASSED,95638
12,[  0  :  0  :  0  :  81  ],Rx,PASSED,95638
3,[  255  :  160  :  3  :  132  ],Rx,PASSED,95638
4,[  255  :  236  :  255  :  132  ],Rx,PASSED,95643
5,[  0  :  13  :  61  :  52  ],Rx,PASSED,95643
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,95643
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,95643
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,95643
10,[  255  :  255  :  255  :  251  ],Rx,PASSED,95646
11,[  255  :  255  :  255  :  157  ],Rx,PASSED,95646
12,[  0  :  0  :  0  :  81  ],Rx,PASSED,95646
3,[  255  :  161  :  3  :  220  ],Rx,PASSED,95646
4,[  255  :  235  :  255  :  132  ],Rx,PASSED,95652
5,[  0  :  11  :  61  :  20  ],Rx,PASSED,95653
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,95653
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,95653
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,95653
10,[  0  :  0  :  0  :  56  ],Rx,PASSED,95657
11,[  255  :  255  :  255  :  96  ],Rx,PASSED,95657
12,[  255  :  255  :  255  :  215  ],Rx,PASSED,95657
3,[  255  :  159  :  3  :  156  ],Rx,PASSED,95657
4,[  255  :  239  :  255  :  104  ],Rx,PASSED,95662
5,[  0  :  9  :  61  :  84  ],Rx,PASSED,95662
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,95662
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,95662
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,95662
10,[  255  :  255  :  255  :  190  ],Rx,PASSED,95666
11,[  0  :  0  :  0  :  84  ],Rx,PASSED,95666
12,[  255  :  255  :  255  :  93  ],Rx,PASSED,95666
1,[  0  :  8  :  3  :  32  ],Rx,PASSED,95666
2,[  0  :  0  :  3  :  240  ],Rx,PASSED,95671
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,95671
3,[  255  :  160  :  3  :  144  ],Rx,PASSED,95671
4,[  255  :  240  :  255  :  224  ],Rx,PASSED,95671
5,[  0  :  13  :  60  :  184  ],Rx,PASSED,95671
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,95674
8,[  0  :  0  :  0  :  5  ],Rx,PASSED,95674
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,95674
