FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  252  :  255  :  3  :  208  ],Rx,PASSED,80
4,[  255  :  105  :  249  :  12  ],Rx,PASSED,80
5,[  0  :  92  :  59  :  196  ],Rx,PASSED,81
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,81
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,81
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,81
10,[  0  :  0  :  0  :  1  ],Rx,PASSED,81
11,[  0  :  0  :  0  :  139  ],Rx,PASSED,81
12,[  255  :  255  :  255  :  253  ],Rx,PASSED,81
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,85
14,[  64  :  0  :  0  :  1  ],Rx,PASSED,85
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,85
3,[  252  :  255  :  3  :  208  ],Rx,PASSED,88
4,[  255  :  105  :  249  :  12  ],Rx,PASSED,88
5,[  0  :  92  :  59  :  196  ],Rx,PASSED,88
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,88
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,88
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,92
10,[  0  :  0  :  0  :  1  ],Rx,PASSED,92
11,[  0  :  0  :  0  :  139  ],Rx,PASSED,92
12,[  255  :  255  :  255  :  253  ],Rx,PASSED,92
3,[  252  :  241  :  3  :  240  ],Rx,PASSED,97
4,[  255  :  108  :  248  :  220  ],Rx,PASSED,97
5,[  0  :  74  :  59  :  100  ],Rx,PASSED,97
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,97
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,97
9,[  0  :  0  :  3  :  228  ],Rx,PASSED,101
10,[  255  :  255  :  255  :  151  ],Rx,PASSED,101
11,[  0  :  0  :  0  :  162  ],Rx,PASSED,101
12,[  255  :  255  :  255  :  116  ],Rx,PASSED,101
3,[  252  :  239  :  3  :  204  ],Rx,PASSED,106
4,[  255  :  97  :  248  :  236  ],Rx,PASSED,106
5,[  0  :  99  :  59  :  176  ],Rx,PASSED,106
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,107
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,107
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,111
10,[  255  :  255  :  255  :  135  ],Rx,PASSED,111
11,[  0  :  0  :  0  :  78  ],Rx,PASSED,111
12,[  0  :  0  :  0  :  51  ],Rx,PASSED,111
3,[  253  :  9  :  3  :  84  ],Rx,PASSED,116
4,[  255  :  86  :  248  :  240  ],Rx,PASSED,116
5,[  0  :  95  :  59  :  188  ],Rx,PASSED,116
7,[  255  :  255  :  255  :  248  ],Rx,PASSED,116
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,116
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,121
10,[  0  :  0  :  0  :  78  ],Rx,PASSED,121
11,[  255  :  255  :  255  :  250  ],Rx,PASSED,121
12,[  0  :  0  :  0  :  20  ],Rx,PASSED,121
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,125
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,125
3,[  253  :  9  :  3  :  84  ],Rx,PASSED,125
4,[  255  :  86  :  248  :  240  ],Rx,PASSED,126
5,[  0  :  95  :  59  :  188  ],Rx,PASSED,126
7,[  255  :  255  :  255  :  248  ],Rx,PASSED,130
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,130
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,130
10,[  0  :  0  :  0  :  78  ],Rx,PASSED,130
11,[  255  :  255  :  255  :  250  ],Rx,PASSED,130
12,[  0  :  0  :  0  :  20  ],Rx,PASSED,131
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,131
14,[  64  :  0  :  0  :  2  ],Rx,PASSED,131
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,131
3,[  252  :  252  :  4  :  12  ],Rx,PASSED,135
4,[  255  :  92  :  248  :  220  ],Rx,PASSED,135
5,[  0  :  92  :  59  :  148  ],Rx,PASSED,135
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,135
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,135
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,139
10,[  255  :  255  :  255  :  234  ],Rx,PASSED,139
11,[  0  :  0  :  0  :  40  ],Rx,PASSED,139
12,[  255  :  255  :  255  :  253  ],Rx,PASSED,139
3,[  252  :  254  :  4  :  84  ],Rx,PASSED,144
4,[  255  :  73  :  248  :  204  ],Rx,PASSED,145
5,[  0  :  94  :  59  :  188  ],Rx,PASSED,145
7,[  0  :  0  :  0  :  7  ],Rx,PASSED,145
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,145
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,147
10,[  255  :  255  :  255  :  250  ],Rx,PASSED,148
11,[  255  :  255  :  255  :  151  ],Rx,PASSED,148
12,[  0  :  0  :  0  :  13  ],Rx,PASSED,148
3,[  253  :  19  :  3  :  232  ],Rx,PASSED,154
4,[  255  :  94  :  249  :  52  ],Rx,PASSED,154
5,[  0  :  99  :  59  :  156  ],Rx,PASSED,154
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,154
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,154
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,158
10,[  0  :  0  :  0  :  154  ],Rx,PASSED,158
11,[  0  :  0  :  0  :  56  ],Rx,PASSED,158
12,[  0  :  0  :  0  :  51  ],Rx,PASSED,158
3,[  253  :  19  :  3  :  232  ],Rx,PASSED,163
4,[  255  :  94  :  249  :  52  ],Rx,PASSED,163
5,[  0  :  99  :  59  :  156  ],Rx,PASSED,163
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,163
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,164
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,167
10,[  0  :  0  :  0  :  154  ],Rx,PASSED,167
11,[  0  :  0  :  0  :  56  ],Rx,PASSED,167
12,[  0  :  0  :  0  :  51  ],Rx,PASSED,167
3,[  252  :  251  :  3  :  184  ],Rx,PASSED,174
4,[  255  :  70  :  248  :  236  ],Rx,PASSED,174
5,[  0  :  98  :  59  :  168  ],Rx,PASSED,174
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,174
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,174
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,176
10,[  255  :  255  :  255  :  227  ],Rx,PASSED,176
11,[  255  :  255  :  255  :  128  ],Rx,PASSED,176
12,[  0  :  0  :  0  :  43  ],Rx,PASSED,176
13,[  64  :  0  :  0  :  1  ],Rx,PASSED,176
14,[  64  :  0  :  0  :  0  ],Rx,PASSED,178
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,178
3,[  252  :  243  :  3  :  180  ],Rx,PASSED,183
4,[  255  :  104  :  248  :  224  ],Rx,PASSED,183
5,[  0  :  75  :  59  :  164  ],Rx,PASSED,183
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,183
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,183
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,185
10,[  255  :  255  :  255  :  166  ],Rx,PASSED,186
11,[  0  :  0  :  0  :  132  ],Rx,PASSED,186
12,[  255  :  255  :  255  :  124  ],Rx,PASSED,186
3,[  252  :  251  :  3  :  132  ],Rx,PASSED,192
4,[  255  :  82  :  248  :  236  ],Rx,PASSED,192
5,[  0  :  81  :  59  :  112  ],Rx,PASSED,192
7,[  255  :  255  :  255  :  250  ],Rx,PASSED,192
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,192
9,[  0  :  0  :  3  :  228  ],Rx,PASSED,196
10,[  255  :  255  :  255  :  227  ],Rx,PASSED,196
11,[  255  :  255  :  255  :  220  ],Rx,PASSED,196
12,[  255  :  255  :  255  :  169  ],Rx,PASSED,196
