FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  253  :  3  :  232  :  160  ],Rx,PASSED,68
4,[  255  :  101  :  1  :  96  ],Rx,PASSED,69
5,[  0  :  83  :  54  :  136  ],Rx,PASSED,69
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,69
8,[  0  :  0  :  0  :  5  ],Rx,PASSED,69
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,69
10,[  255  :  255  :  255  :  209  ],Rx,PASSED,69
11,[  0  :  0  :  0  :  92  ],Rx,PASSED,69
12,[  255  :  255  :  255  :  249  ],Rx,PASSED,69
3,[  253  :  0  :  232  :  80  ],Rx,PASSED,75
4,[  255  :  92  :  1  :  112  ],Rx,PASSED,76
5,[  0  :  73  :  54  :  52  ],Rx,PASSED,76
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,76
8,[  0  :  0  :  0  :  6  ],Rx,PASSED,76
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,78
10,[  255  :  255  :  255  :  186  ],Rx,PASSED,78
11,[  0  :  0  :  0  :  23  ],Rx,PASSED,78
12,[  255  :  255  :  255  :  172  ],Rx,PASSED,78
3,[  253  :  0  :  232  :  80  ],Rx,PASSED,85
4,[  255  :  92  :  1  :  112  ],Rx,PASSED,85
5,[  0  :  73  :  54  :  52  ],Rx,PASSED,85
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,85
8,[  0  :  0  :  0  :  6  ],Rx,PASSED,85
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,89
10,[  255  :  255  :  255  :  186  ],Rx,PASSED,89
11,[  0  :  0  :  0  :  23  ],Rx,PASSED,89
12,[  255  :  255  :  255  :  172  ],Rx,PASSED,89
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,94
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,94
3,[  253  :  6  :  232  :  68  ],Rx,PASSED,94
4,[  255  :  86  :  1  :  8  ],Rx,PASSED,94
5,[  0  :  55  :  54  :  196  ],Rx,PASSED,94
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,96
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,96
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,96
10,[  255  :  255  :  255  :  232  ],Rx,PASSED,96
11,[  255  :  255  :  255  :  233  ],Rx,PASSED,96
12,[  255  :  255  :  255  :  35  ],Rx,PASSED,100
13,[  0  :  15  :  220  :  1  ],Rx,PASSED,100
14,[  0  :  15  :  252  :  0  ],Rx,PASSED,100
15,[  0  :  0  :  36  :  0  ],Rx,PASSED,100
3,[  252  :  250  :  232  :  148  ],Rx,PASSED,104
4,[  255  :  87  :  1  :  72  ],Rx,PASSED,104
5,[  0  :  74  :  54  :  188  ],Rx,PASSED,104
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,104
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,104
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,108
10,[  255  :  255  :  255  :  140  ],Rx,PASSED,108
11,[  255  :  255  :  255  :  241  ],Rx,PASSED,108
12,[  255  :  255  :  255  :  180  ],Rx,PASSED,108
3,[  252  :  249  :  233  :  44  ],Rx,PASSED,113
4,[  255  :  103  :  1  :  20  ],Rx,PASSED,113
5,[  0  :  83  :  54  :  12  ],Rx,PASSED,113
7,[  0  :  0  :  0  :  12  ],Rx,PASSED,113
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,113
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,118
10,[  255  :  255  :  255  :  133  ],Rx,PASSED,118
11,[  0  :  0  :  0  :  107  ],Rx,PASSED,118
12,[  255  :  255  :  255  :  249  ],Rx,PASSED,118
3,[  253  :  7  :  232  :  128  ],Rx,PASSED,123
4,[  255  :  83  :  1  :  164  ],Rx,PASSED,123
5,[  0  :  116  :  54  :  140  ],Rx,PASSED,123
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,123
8,[  0  :  0  :  0  :  9  ],Rx,PASSED,123
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,126
10,[  255  :  255  :  255  :  239  ],Rx,PASSED,126
11,[  255  :  255  :  255  :  211  ],Rx,PASSED,126
12,[  0  :  0  :  0  :  245  ],Rx,PASSED,126
3,[  253  :  7  :  232  :  128  ],Rx,PASSED,133
4,[  255  :  83  :  1  :  164  ],Rx,PASSED,133
5,[  0  :  116  :  54  :  140  ],Rx,PASSED,133
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,133
8,[  0  :  0  :  0  :  9  ],Rx,PASSED,133
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,137
10,[  255  :  255  :  255  :  239  ],Rx,PASSED,137
11,[  255  :  255  :  255  :  211  ],Rx,PASSED,137
12,[  0  :  0  :  0  :  245  ],Rx,PASSED,137
3,[  253  :  9  :  232  :  40  ],Rx,PASSED,141
4,[  255  :  99  :  1  :  132  ],Rx,PASSED,141
5,[  0  :  83  :  54  :  180  ],Rx,PASSED,141
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,141
8,[  0  :  0  :  0  :  7  ],Rx,PASSED,141
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,144
10,[  255  :  255  :  255  :  255  ],Rx,PASSED,144
11,[  0  :  0  :  0  :  77  ],Rx,PASSED,144
12,[  255  :  255  :  255  :  249  ],Rx,PASSED,144
13,[  0  :  15  :  220  :  2  ],Rx,PASSED,144
14,[  0  :  15  :  252  :  0  ],Rx,PASSED,146
15,[  0  :  0  :  36  :  0  ],Rx,PASSED,146
3,[  252  :  254  :  232  :  120  ],Rx,PASSED,150
4,[  255  :  84  :  1  :  0  ],Rx,PASSED,151
5,[  0  :  87  :  54  :  52  ],Rx,PASSED,151
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,151
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,151
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,156
10,[  255  :  255  :  255  :  171  ],Rx,PASSED,156
11,[  255  :  255  :  255  :  218  ],Rx,PASSED,156
12,[  0  :  0  :  0  :  23  ],Rx,PASSED,156
3,[  252  :  253  :  232  :  196  ],Rx,PASSED,162
4,[  255  :  70  :  1  :  192  ],Rx,PASSED,162
5,[  0  :  84  :  54  :  244  ],Rx,PASSED,162
7,[  0  :  0  :  0  :  5  ],Rx,PASSED,162
8,[  0  :  0  :  0  :  11  ],Rx,PASSED,162
9,[  0  :  0  :  3  :  239  ],Rx,PASSED,163
10,[  255  :  255  :  255  :  163  ],Rx,PASSED,163
11,[  255  :  255  :  255  :  111  ],Rx,PASSED,163
12,[  0  :  0  :  0  :  0  ],Rx,PASSED,163
3,[  252  :  253  :  232  :  196  ],Rx,PASSED,171
4,[  255  :  70  :  1  :  192  ],Rx,PASSED,171
5,[  0  :  84  :  54  :  244  ],Rx,PASSED,171
7,[  0  :  0  :  0  :  5  ],Rx,PASSED,171
8,[  0  :  0  :  0  :  11  ],Rx,PASSED,171
9,[  0  :  0  :  3  :  239  ],Rx,PASSED,173
10,[  255  :  255  :  255  :  163  ],Rx,PASSED,173
11,[  255  :  255  :  255  :  111  ],Rx,PASSED,173
12,[  0  :  0  :  0  :  0  ],Rx,PASSED,173
3,[  253  :  5  :  232  :  132  ],Rx,PASSED,179
4,[  255  :  89  :  0  :  244  ],Rx,PASSED,179
5,[  0  :  73  :  54  :  252  ],Rx,PASSED,179
7,[  0  :  0  :  0  :  2  ],Rx,PASSED,179
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,179
9,[  0  :  0  :  3  :  240  ],Rx,PASSED,184
10,[  255  :  255  :  255  :  224  ],Rx,PASSED,184
11,[  0  :  0  :  0  :  0  ],Rx,PASSED,184
12,[  255  :  255  :  255  :  172  ],Rx,PASSED,184
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,188
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,189
3,[  253  :  1  :  232  :  232  ],Rx,PASSED,189
4,[  255  :  79  :  1  :  32  ],Rx,PASSED,189
5,[  0  :  79  :  54  :  144  ],Rx,PASSED,189
7,[  0  :  0  :  0  :  8  ],Rx,PASSED,191
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,192
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,192
10,[  255  :  255  :  255  :  194  ],Rx,PASSED,192
11,[  255  :  255  :  255  :  180  ],Rx,PASSED,192
12,[  255  :  255  :  255  :  218  ],Rx,PASSED,194
13,[  0  :  15  :  220  :  0  ],Rx,PASSED,194
14,[  0  :  15  :  252  :  0  ],Rx,PASSED,194
15,[  0  :  0  :  36  :  0  ],Rx,PASSED,194
3,[  252  :  240  :  232  :  140  ],Rx,PASSED,199
4,[  255  :  57  :  1  :  112  ],Rx,PASSED,199
5,[  0  :  93  :  54  :  220  ],Rx,PASSED,199
7,[  0  :  0  :  0  :  2  ],Rx,PASSED,199
8,[  0  :  0  :  0  :  6  ],Rx,PASSED,199
9,[  0  :  0  :  3  :  238  ],Rx,PASSED,201
10,[  255  :  255  :  255  :  64  ],Rx,PASSED,201
11,[  255  :  255  :  255  :  12  ],Rx,PASSED,201
12,[  0  :  0  :  0  :  69  ],Rx,PASSED,201
3,[  252  :  240  :  232  :  140  ],Rx,PASSED,209
4,[  255  :  57  :  1  :  112  ],Rx,PASSED,209
5,[  0  :  93  :  54  :  220  ],Rx,PASSED,209
7,[  0  :  0  :  0  :  2  ],Rx,PASSED,209
8,[  0  :  0  :  0  :  6  ],Rx,PASSED,209
9,[  0  :  0  :  3  :  238  ],Rx,PASSED,211
10,[  255  :  255  :  255  :  64  ],Rx,PASSED,211
11,[  255  :  255  :  255  :  12  ],Rx,PASSED,211
12,[  0  :  0  :  0  :  69  ],Rx,PASSED,211
3,[  253  :  3  :  232  :  100  ],Rx,PASSED,217
4,[  255  :  94  :  1  :  124  ],Rx,PASSED,217
5,[  0  :  100  :  54  :  204  ],Rx,PASSED,217
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,217
8,[  0  :  0  :  0  :  7  ],Rx,PASSED,217
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,222
10,[  255  :  255  :  255  :  209  ],Rx,PASSED,222
11,[  0  :  0  :  0  :  39  ],Rx,PASSED,222
12,[  0  :  0  :  0  :  122  ],Rx,PASSED,222
3,[  252  :  245  :  232  :  180  ],Rx,PASSED,227
4,[  255  :  89  :  0  :  236  ],Rx,PASSED,227
5,[  0  :  77  :  54  :  16  ],Rx,PASSED,227
7,[  0  :  0  :  0  :  4  ],Rx,PASSED,227
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,227
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,231
10,[  255  :  255  :  255  :  102  ],Rx,PASSED,231
11,[  0  :  0  :  0  :  0  ],Rx,PASSED,231
12,[  255  :  255  :  255  :  203  ],Rx,PASSED,231
3,[  253  :  12  :  232  :  184  ],Rx,PASSED,236
4,[  255  :  81  :  1  :  8  ],Rx,PASSED,236
5,[  0  :  101  :  54  :  148  ],Rx,PASSED,236
7,[  0  :  0  :  0  :  5  ],Rx,PASSED,236
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,236
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,240
10,[  0  :  0  :  0  :  22  ],Rx,PASSED,240
11,[  255  :  255  :  255  :  195  ],Rx,PASSED,240
12,[  0  :  0  :  0  :  130  ],Rx,PASSED,240
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,240
13,[  0  :  15  :  220  :  0  ],Rx,PASSED,241
14,[  0  :  15  :  255  :  255  ],Rx,PASSED,241
15,[  0  :  0  :  36  :  0  ],Rx,PASSED,241
3,[  253  :  12  :  232  :  184  ],Rx,PASSED,246
4,[  255  :  81  :  1  :  8  ],Rx,PASSED,246
5,[  0  :  101  :  54  :  148  ],Rx,PASSED,246
7,[  0  :  0  :  0  :  5  ],Rx,PASSED,246
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,246
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,250
10,[  0  :  0  :  0  :  22  ],Rx,PASSED,250
11,[  255  :  255  :  255  :  195  ],Rx,PASSED,250
12,[  0  :  0  :  0  :  130  ],Rx,PASSED,250
3,[  253  :  8  :  232  :  184  ],Rx,PASSED,255
4,[  255  :  109  :  1  :  64  ],Rx,PASSED,255
5,[  0  :  79  :  54  :  16  ],Rx,PASSED,255
7,[  0  :  0  :  0  :  5  ],Rx,PASSED,255
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,255
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,259
10,[  255  :  255  :  255  :  247  ],Rx,PASSED,259
11,[  0  :  0  :  0  :  153  ],Rx,PASSED,259
12,[  255  :  255  :  255  :  218  ],Rx,PASSED,259
3,[  252  :  250  :  232  :  40  ],Rx,PASSED,264
4,[  255  :  83  :  1  :  96  ],Rx,PASSED,264
5,[  0  :  102  :  54  :  140  ],Rx,PASSED,264
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,264
8,[  0  :  0  :  0  :  5  ],Rx,PASSED,264
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,268
10,[  255  :  255  :  255  :  140  ],Rx,PASSED,268
11,[  255  :  255  :  255  :  211  ],Rx,PASSED,268
12,[  0  :  0  :  0  :  138  ],Rx,PASSED,268
3,[  253  :  6  :  232  :  92  ],Rx,PASSED,274
4,[  255  :  117  :  1  :  92  ],Rx,PASSED,274
5,[  0  :  100  :  54  :  200  ],Rx,PASSED,274
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,274
8,[  0  :  0  :  0  :  5  ],Rx,PASSED,274
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,279
10,[  255  :  255  :  255  :  232  ],Rx,PASSED,279
11,[  0  :  0  :  0  :  214  ],Rx,PASSED,279
12,[  0  :  0  :  0  :  122  ],Rx,PASSED,279
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,284
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,284
3,[  253  :  4  :  232  :  148  ],Rx,PASSED,284
4,[  255  :  62  :  1  :  84  ],Rx,PASSED,284
5,[  0  :  107  :  54  :  68  ],Rx,PASSED,284
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,289
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,289
9,[  0  :  0  :  3  :  228  ],Rx,PASSED,289
10,[  255  :  255  :  255  :  216  ],Rx,PASSED,289
11,[  255  :  255  :  255  :  50  ],Rx,PASSED,289
12,[  0  :  0  :  0  :  176  ],Rx,PASSED,290
