FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  255  :  159  :  251  :  244  ],Rx,PASSED,280
4,[  255  :  237  :  252  :  0  ],Rx,PASSED,281
5,[  0  :  11  :  59  :  236  ],Rx,PASSED,281
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,281
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,281
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,281
10,[  255  :  255  :  255  :  240  ],Rx,PASSED,281
11,[  0  :  0  :  0  :  165  ],Rx,PASSED,281
12,[  0  :  0  :  0  :  2  ],Rx,PASSED,281
3,[  255  :  159  :  252  :  0  ],Rx,PASSED,281
4,[  255  :  234  :  251  :  100  ],Rx,PASSED,281
5,[  0  :  8  :  60  :  52  ],Rx,PASSED,281
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,281
8,[  255  :  255  :  255  :  248  ],Rx,PASSED,282
9,[  0  :  0  :  3  :  239  ],Rx,PASSED,282
10,[  255  :  255  :  255  :  240  ],Rx,PASSED,282
11,[  255  :  255  :  255  :  238  ],Rx,PASSED,282
12,[  255  :  255  :  255  :  75  ],Rx,PASSED,282
3,[  255  :  159  :  252  :  0  ],Rx,PASSED,282
4,[  255  :  234  :  251  :  100  ],Rx,PASSED,282
5,[  0  :  8  :  60  :  52  ],Rx,PASSED,282
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,282
8,[  255  :  255  :  255  :  248  ],Rx,PASSED,282
9,[  0  :  0  :  3  :  239  ],Rx,PASSED,282
10,[  255  :  255  :  255  :  240  ],Rx,PASSED,282
11,[  255  :  255  :  255  :  238  ],Rx,PASSED,282
12,[  255  :  255  :  255  :  75  ],Rx,PASSED,282
13,[  64  :  0  :  3  :  254  ],Rx,PASSED,282
14,[  64  :  32  :  8  :  0  ],Rx,PASSED,282
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,282
3,[  255  :  160  :  251  :  208  ],Rx,PASSED,282
4,[  255  :  231  :  251  :  220  ],Rx,PASSED,283
5,[  0  :  10  :  59  :  164  ],Rx,PASSED,283
7,[  255  :  255  :  255  :  251  ],Rx,PASSED,283
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,283
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,283
10,[  0  :  0  :  0  :  45  ],Rx,PASSED,283
11,[  255  :  255  :  255  :  55  ],Rx,PASSED,283
12,[  255  :  255  :  255  :  197  ],Rx,PASSED,283
3,[  255  :  161  :  252  :  72  ],Rx,PASSED,283
4,[  255  :  234  :  252  :  8  ],Rx,PASSED,283
5,[  0  :  10  :  59  :  152  ],Rx,PASSED,283
7,[  0  :  0  :  0  :  2  ],Rx,PASSED,283
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,283
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,283
10,[  0  :  0  :  0  :  106  ],Rx,PASSED,283
11,[  255  :  255  :  255  :  238  ],Rx,PASSED,283
12,[  255  :  255  :  255  :  197  ],Rx,PASSED,283
3,[  255  :  159  :  251  :  240  ],Rx,PASSED,283
4,[  255  :  235  :  251  :  216  ],Rx,PASSED,283
5,[  0  :  8  :  59  :  76  ],Rx,PASSED,283
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,283
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,283
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,283
10,[  255  :  255  :  255  :  240  ],Rx,PASSED,283
11,[  0  :  0  :  0  :  43  ],Rx,PASSED,284
12,[  255  :  255  :  255  :  75  ],Rx,PASSED,284
3,[  255  :  159  :  251  :  240  ],Rx,PASSED,284
4,[  255  :  235  :  251  :  216  ],Rx,PASSED,284
5,[  0  :  8  :  59  :  76  ],Rx,PASSED,284
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,284
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,284
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,284
10,[  255  :  255  :  255  :  240  ],Rx,PASSED,284
11,[  0  :  0  :  0  :  43  ],Rx,PASSED,284
12,[  255  :  255  :  255  :  75  ],Rx,PASSED,284
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,284
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,284
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,284
3,[  255  :  162  :  251  :  236  ],Rx,PASSED,285
4,[  255  :  235  :  251  :  164  ],Rx,PASSED,285
5,[  0  :  10  :  59  :  204  ],Rx,PASSED,285
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,285
8,[  255  :  255  :  255  :  252  ],Rx,PASSED,285
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,285
10,[  0  :  0  :  0  :  167  ],Rx,PASSED,285
11,[  0  :  0  :  0  :  43  ],Rx,PASSED,285
12,[  255  :  255  :  255  :  197  ],Rx,PASSED,285
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,285
14,[  64  :  32  :  8  :  0  ],Rx,PASSED,285
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,285
3,[  255  :  160  :  252  :  12  ],Rx,PASSED,285
4,[  255  :  235  :  251  :  180  ],Rx,PASSED,285
5,[  0  :  10  :  59  :  216  ],Rx,PASSED,285
7,[  255  :  255  :  255  :  255  ],Rx,PASSED,285
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,285
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,285
10,[  0  :  0  :  0  :  45  ],Rx,PASSED,285
11,[  0  :  0  :  0  :  43  ],Rx,PASSED,285
12,[  255  :  255  :  255  :  197  ],Rx,PASSED,286
3,[  255  :  164  :  252  :  92  ],Rx,PASSED,286
4,[  255  :  235  :  251  :  236  ],Rx,PASSED,286
5,[  0  :  13  :  60  :  40  ],Rx,PASSED,287
7,[  0  :  0  :  0  :  4  ],Rx,PASSED,287
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,287
9,[  0  :  0  :  3  :  238  ],Rx,PASSED,287
10,[  0  :  0  :  1  :  33  ],Rx,PASSED,287
11,[  0  :  0  :  0  :  43  ],Rx,PASSED,287
12,[  0  :  0  :  0  :  124  ],Rx,PASSED,287
3,[  255  :  160  :  251  :  220  ],Rx,PASSED,287
4,[  255  :  234  :  251  :  228  ],Rx,PASSED,287
5,[  0  :  13  :  60  :  12  ],Rx,PASSED,287
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,287
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,287
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,287
10,[  0  :  0  :  0  :  45  ],Rx,PASSED,287
11,[  255  :  255  :  255  :  238  ],Rx,PASSED,287
12,[  0  :  0  :  0  :  124  ],Rx,PASSED,287
3,[  255  :  160  :  251  :  220  ],Rx,PASSED,287
4,[  255  :  234  :  251  :  228  ],Rx,PASSED,287
5,[  0  :  13  :  60  :  12  ],Rx,PASSED,287
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,287
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,287
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,288
10,[  0  :  0  :  0  :  45  ],Rx,PASSED,288
11,[  255  :  255  :  255  :  238  ],Rx,PASSED,288
12,[  0  :  0  :  0  :  124  ],Rx,PASSED,288
3,[  255  :  158  :  252  :  8  ],Rx,PASSED,288
4,[  255  :  233  :  252  :  80  ],Rx,PASSED,288
5,[  0  :  13  :  59  :  148  ],Rx,PASSED,288
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,288
8,[  0  :  0  :  0  :  7  ],Rx,PASSED,288
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,288
10,[  255  :  255  :  255  :  179  ],Rx,PASSED,288
11,[  255  :  255  :  255  :  177  ],Rx,PASSED,288
12,[  0  :  0  :  0  :  124  ],Rx,PASSED,288
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,288
14,[  64  :  32  :  8  :  1  ],Rx,PASSED,288
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,288
3,[  255  :  160  :  251  :  224  ],Rx,PASSED,289
4,[  255  :  232  :  252  :  28  ],Rx,PASSED,289
5,[  0  :  14  :  59  :  248  ],Rx,PASSED,289
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,289
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,289
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,289
10,[  0  :  0  :  0  :  45  ],Rx,PASSED,289
11,[  255  :  255  :  255  :  116  ],Rx,PASSED,289
12,[  0  :  0  :  0  :  185  ],Rx,PASSED,289
3,[  255  :  158  :  252  :  56  ],Rx,PASSED,289
4,[  255  :  234  :  251  :  232  ],Rx,PASSED,289
5,[  0  :  12  :  59  :  196  ],Rx,PASSED,289
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,289
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,289
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,289
10,[  255  :  255  :  255  :  179  ],Rx,PASSED,289
11,[  255  :  255  :  255  :  238  ],Rx,PASSED,289
12,[  0  :  0  :  0  :  63  ],Rx,PASSED,289
3,[  255  :  158  :  252  :  56  ],Rx,PASSED,289
4,[  255  :  234  :  251  :  232  ],Rx,PASSED,290
5,[  0  :  12  :  59  :  196  ],Rx,PASSED,290
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,290
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,290
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,290
10,[  255  :  255  :  255  :  179  ],Rx,PASSED,290
11,[  255  :  255  :  255  :  238  ],Rx,PASSED,290
12,[  0  :  0  :  0  :  63  ],Rx,PASSED,290
3,[  255  :  162  :  251  :  140  ],Rx,PASSED,290
4,[  255  :  235  :  251  :  208  ],Rx,PASSED,290
5,[  0  :  9  :  59  :  132  ],Rx,PASSED,290
7,[  255  :  255  :  255  :  247  ],Rx,PASSED,290
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,290
9,[  0  :  0  :  3  :  228  ],Rx,PASSED,290
10,[  0  :  0  :  0  :  167  ],Rx,PASSED,290
11,[  0  :  0  :  0  :  43  ],Rx,PASSED,290
12,[  255  :  255  :  255  :  136  ],Rx,PASSED,290
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,291
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,291
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,291
3,[  255  :  160  :  251  :  240  ],Rx,PASSED,291
4,[  255  :  237  :  251  :  196  ],Rx,PASSED,291
5,[  0  :  11  :  59  :  152  ],Rx,PASSED,295
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,295
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,295
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,295
10,[  0  :  0  :  0  :  45  ],Rx,PASSED,295
11,[  0  :  0  :  0  :  165  ],Rx,PASSED,297
12,[  0  :  0  :  0  :  2  ],Rx,PASSED,297
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,297
14,[  64  :  32  :  8  :  2  ],Rx,PASSED,297
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,297
3,[  255  :  160  :  252  :  8  ],Rx,PASSED,299
4,[  255  :  237  :  252  :  4  ],Rx,PASSED,299
5,[  0  :  11  :  59  :  144  ],Rx,PASSED,300
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,300
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,300
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,305
10,[  0  :  0  :  0  :  45  ],Rx,PASSED,305
11,[  0  :  0  :  0  :  165  ],Rx,PASSED,305
12,[  0  :  0  :  0  :  2  ],Rx,PASSED,305
3,[  255  :  160  :  252  :  8  ],Rx,PASSED,310
4,[  255  :  237  :  252  :  4  ],Rx,PASSED,310
5,[  0  :  11  :  59  :  144  ],Rx,PASSED,310
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,310
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,310
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,315
10,[  0  :  0  :  0  :  45  ],Rx,PASSED,315
11,[  0  :  0  :  0  :  165  ],Rx,PASSED,315
12,[  0  :  0  :  0  :  2  ],Rx,PASSED,315
3,[  255  :  158  :  251  :  240  ],Rx,PASSED,320
4,[  255  :  235  :  251  :  184  ],Rx,PASSED,320
5,[  0  :  9  :  60  :  8  ],Rx,PASSED,320
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,320
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,320
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,324
10,[  255  :  255  :  255  :  179  ],Rx,PASSED,324
11,[  0  :  0  :  0  :  43  ],Rx,PASSED,324
12,[  255  :  255  :  255  :  136  ],Rx,PASSED,324
3,[  255  :  160  :  252  :  32  ],Rx,PASSED,329
4,[  255  :  238  :  251  :  196  ],Rx,PASSED,329
5,[  0  :  11  :  59  :  80  ],Rx,PASSED,329
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,329
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,329
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,332
10,[  0  :  0  :  0  :  45  ],Rx,PASSED,332
11,[  0  :  0  :  0  :  226  ],Rx,PASSED,332
12,[  0  :  0  :  0  :  2  ],Rx,PASSED,332
3,[  255  :  159  :  252  :  40  ],Rx,PASSED,338
4,[  255  :  237  :  252  :  28  ],Rx,PASSED,338
5,[  0  :  8  :  59  :  220  ],Rx,PASSED,338
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,338
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,338
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,342
10,[  255  :  255  :  255  :  240  ],Rx,PASSED,342
11,[  0  :  0  :  0  :  165  ],Rx,PASSED,342
12,[  255  :  255  :  255  :  75  ],Rx,PASSED,342
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,342
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,343
14,[  64  :  32  :  8  :  0  ],Rx,PASSED,343
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,343
3,[  255  :  159  :  252  :  40  ],Rx,PASSED,348
4,[  255  :  237  :  252  :  28  ],Rx,PASSED,348
5,[  0  :  8  :  59  :  220  ],Rx,PASSED,348
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,348
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,348
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,350
10,[  255  :  255  :  255  :  240  ],Rx,PASSED,351
11,[  0  :  0  :  0  :  165  ],Rx,PASSED,351
12,[  255  :  255  :  255  :  75  ],Rx,PASSED,351
3,[  255  :  159  :  251  :  196  ],Rx,PASSED,359
4,[  255  :  233  :  251  :  68  ],Rx,PASSED,359
5,[  0  :  11  :  59  :  180  ],Rx,PASSED,359
7,[  255  :  255  :  255  :  250  ],Rx,PASSED,359
8,[  255  :  255  :  255  :  247  ],Rx,PASSED,359
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,360
10,[  255  :  255  :  255  :  240  ],Rx,PASSED,360
11,[  255  :  255  :  255  :  177  ],Rx,PASSED,360
12,[  0  :  0  :  0  :  2  ],Rx,PASSED,360
3,[  255  :  159  :  252  :  48  ],Rx,PASSED,367
4,[  255  :  234  :  251  :  140  ],Rx,PASSED,367
5,[  0  :  12  :  59  :  88  ],Rx,PASSED,367
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,367
8,[  255  :  255  :  255  :  251  ],Rx,PASSED,367
9,[  0  :  0  :  3  :  226  ],Rx,PASSED,369
10,[  255  :  255  :  255  :  240  ],Rx,PASSED,369
11,[  255  :  255  :  255  :  238  ],Rx,PASSED,369
12,[  0  :  0  :  0  :  63  ],Rx,PASSED,369
3,[  255  :  161  :  251  :  196  ],Rx,PASSED,378
4,[  255  :  234  :  251  :  240  ],Rx,PASSED,378
5,[  0  :  12  :  59  :  204  ],Rx,PASSED,378
7,[  255  :  255  :  255  :  250  ],Rx,PASSED,378
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,378
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,379
10,[  0  :  0  :  0  :  106  ],Rx,PASSED,379
11,[  255  :  255  :  255  :  238  ],Rx,PASSED,379
12,[  0  :  0  :  0  :  63  ],Rx,PASSED,379
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,385
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,385
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,385
3,[  255  :  156  :  252  :  80  ],Rx,PASSED,385
4,[  255  :  232  :  251  :  172  ],Rx,PASSED,385
5,[  0  :  10  :  59  :  152  ],Rx,PASSED,390
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,390
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,390
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,390
10,[  255  :  255  :  255  :  57  ],Rx,PASSED,390
11,[  255  :  255  :  255  :  116  ],Rx,PASSED,391
12,[  255  :  255  :  255  :  197  ],Rx,PASSED,391
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,391
14,[  64  :  32  :  8  :  1  ],Rx,PASSED,391
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,391
3,[  255  :  156  :  252  :  80  ],Rx,PASSED,396
4,[  255  :  232  :  251  :  172  ],Rx,PASSED,396
5,[  0  :  10  :  59  :  152  ],Rx,PASSED,396
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,396
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,396
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,398
10,[  255  :  255  :  255  :  57  ],Rx,PASSED,398
11,[  255  :  255  :  255  :  116  ],Rx,PASSED,398
12,[  255  :  255  :  255  :  197  ],Rx,PASSED,398
3,[  255  :  158  :  252  :  144  ],Rx,PASSED,404
4,[  255  :  233  :  251  :  220  ],Rx,PASSED,404
5,[  0  :  13  :  59  :  200  ],Rx,PASSED,404
7,[  0  :  0  :  0  :  7  ],Rx,PASSED,404
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,404
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,408
10,[  255  :  255  :  255  :  179  ],Rx,PASSED,408
11,[  255  :  255  :  255  :  177  ],Rx,PASSED,408
12,[  0  :  0  :  0  :  124  ],Rx,PASSED,409
3,[  255  :  162  :  252  :  88  ],Rx,PASSED,413
4,[  255  :  236  :  251  :  140  ],Rx,PASSED,414
5,[  0  :  9  :  59  :  180  ],Rx,PASSED,414
7,[  0  :  0  :  0  :  3  ],Rx,PASSED,414
8,[  255  :  255  :  255  :  251  ],Rx,PASSED,415
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,419
10,[  0  :  0  :  0  :  167  ],Rx,PASSED,419
11,[  0  :  0  :  0  :  104  ],Rx,PASSED,419
12,[  255  :  255  :  255  :  136  ],Rx,PASSED,419
3,[  255  :  161  :  251  :  248  ],Rx,PASSED,424
4,[  255  :  233  :  251  :  208  ],Rx,PASSED,424
5,[  0  :  12  :  60  :  8  ],Rx,PASSED,424
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,424
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,424
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,428
10,[  0  :  0  :  0  :  106  ],Rx,PASSED,428
11,[  255  :  255  :  255  :  177  ],Rx,PASSED,428
12,[  0  :  0  :  0  :  63  ],Rx,PASSED,428
3,[  255  :  161  :  251  :  248  ],Rx,PASSED,432
4,[  255  :  233  :  251  :  208  ],Rx,PASSED,433
5,[  0  :  12  :  60  :  8  ],Rx,PASSED,433
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,433
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,433
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,435
10,[  0  :  0  :  0  :  106  ],Rx,PASSED,435
