FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  253  :  21  :  238  :  192  ],Rx,PASSED,92
4,[  255  :  80  :  6  :  136  ],Rx,PASSED,92
5,[  0  :  97  :  56  :  80  ],Rx,PASSED,92
7,[  255  :  255  :  255  :  245  ],Rx,PASSED,92
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,92
9,[  0  :  0  :  3  :  226  ],Rx,PASSED,92
10,[  0  :  0  :  0  :  151  ],Rx,PASSED,92
11,[  255  :  255  :  255  :  142  ],Rx,PASSED,92
12,[  0  :  0  :  0  :  40  ],Rx,PASSED,92
3,[  252  :  235  :  238  :  40  ],Rx,PASSED,96
4,[  255  :  84  :  6  :  124  ],Rx,PASSED,96
5,[  0  :  88  :  56  :  224  ],Rx,PASSED,96
7,[  255  :  255  :  255  :  236  ],Rx,PASSED,96
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,96
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,97
10,[  255  :  255  :  255  :  87  ],Rx,PASSED,97
11,[  255  :  255  :  255  :  172  ],Rx,PASSED,97
12,[  255  :  255  :  255  :  227  ],Rx,PASSED,97
13,[  0  :  15  :  136  :  0  ],Rx,PASSED,97
14,[  0  :  0  :  51  :  253  ],Rx,PASSED,99
15,[  0  :  0  :  172  :  0  ],Rx,PASSED,99
3,[  252  :  235  :  238  :  40  ],Rx,PASSED,104
4,[  255  :  84  :  6  :  124  ],Rx,PASSED,104
5,[  0  :  88  :  56  :  224  ],Rx,PASSED,104
7,[  255  :  255  :  255  :  236  ],Rx,PASSED,104
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,104
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,109
10,[  255  :  255  :  255  :  87  ],Rx,PASSED,109
11,[  255  :  255  :  255  :  172  ],Rx,PASSED,109
12,[  255  :  255  :  255  :  227  ],Rx,PASSED,109
3,[  252  :  251  :  239  :  20  ],Rx,PASSED,114
4,[  255  :  90  :  6  :  152  ],Rx,PASSED,114
5,[  0  :  102  :  56  :  96  ],Rx,PASSED,114
7,[  255  :  255  :  255  :  250  ],Rx,PASSED,114
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,114
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,119
10,[  255  :  255  :  255  :  209  ],Rx,PASSED,119
11,[  255  :  255  :  255  :  218  ],Rx,PASSED,119
12,[  0  :  0  :  0  :  78  ],Rx,PASSED,119
3,[  252  :  245  :  238  :  212  ],Rx,PASSED,124
4,[  255  :  94  :  6  :  136  ],Rx,PASSED,124
5,[  0  :  105  :  56  :  32  ],Rx,PASSED,124
7,[  255  :  255  :  255  :  246  ],Rx,PASSED,124
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,124
9,[  0  :  0  :  3  :  223  ],Rx,PASSED,128
10,[  255  :  255  :  255  :  163  ],Rx,PASSED,128
11,[  255  :  255  :  255  :  249  ],Rx,PASSED,128
12,[  0  :  0  :  0  :  101  ],Rx,PASSED,128
3,[  252  :  227  :  238  :  248  ],Rx,PASSED,133
4,[  255  :  41  :  6  :  160  ],Rx,PASSED,133
5,[  0  :  93  :  56  :  132  ],Rx,PASSED,133
7,[  255  :  255  :  255  :  248  ],Rx,PASSED,133
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,133
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,138
10,[  255  :  255  :  255  :  26  ],Rx,PASSED,138
11,[  255  :  255  :  254  :  100  ],Rx,PASSED,138
12,[  0  :  0  :  0  :  9  ],Rx,PASSED,138
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,143
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,143
3,[  252  :  227  :  238  :  248  ],Rx,PASSED,143
4,[  255  :  41  :  6  :  160  ],Rx,PASSED,143
5,[  0  :  93  :  56  :  132  ],Rx,PASSED,143
7,[  255  :  255  :  255  :  248  ],Rx,PASSED,145
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,145
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,145
10,[  255  :  255  :  255  :  26  ],Rx,PASSED,145
11,[  255  :  255  :  254  :  100  ],Rx,PASSED,145
12,[  0  :  0  :  0  :  9  ],Rx,PASSED,149
13,[  0  :  15  :  136  :  1  ],Rx,PASSED,149
14,[  0  :  0  :  51  :  254  ],Rx,PASSED,149
15,[  0  :  0  :  172  :  0  ],Rx,PASSED,149
3,[  253  :  25  :  238  :  248  ],Rx,PASSED,154
4,[  255  :  164  :  6  :  184  ],Rx,PASSED,154
5,[  0  :  107  :  56  :  244  ],Rx,PASSED,154
7,[  255  :  255  :  255  :  248  ],Rx,PASSED,154
8,[  0  :  0  :  0  :  5  ],Rx,PASSED,154
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,155
10,[  0  :  0  :  0  :  182  ],Rx,PASSED,155
11,[  0  :  0  :  2  :  15  ],Rx,PASSED,155
12,[  0  :  0  :  0  :  116  ],Rx,PASSED,155
3,[  253  :  3  :  238  :  228  ],Rx,PASSED,163
4,[  255  :  96  :  6  :  204  ],Rx,PASSED,163
5,[  0  :  67  :  56  :  252  ],Rx,PASSED,163
7,[  255  :  255  :  255  :  247  ],Rx,PASSED,163
8,[  0  :  0  :  0  :  7  ],Rx,PASSED,163
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,164
10,[  0  :  0  :  0  :  14  ],Rx,PASSED,165
11,[  0  :  0  :  0  :  8  ],Rx,PASSED,165
12,[  255  :  255  :  255  :  67  ],Rx,PASSED,165
3,[  253  :  1  :  238  :  144  ],Rx,PASSED,171
4,[  255  :  59  :  6  :  192  ],Rx,PASSED,171
5,[  0  :  82  :  56  :  88  ],Rx,PASSED,171
7,[  255  :  255  :  255  :  242  ],Rx,PASSED,171
8,[  0  :  0  :  0  :  6  ],Rx,PASSED,171
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,175
10,[  255  :  255  :  255  :  255  ],Rx,PASSED,175
11,[  255  :  255  :  254  :  237  ],Rx,PASSED,175
12,[  255  :  255  :  255  :  181  ],Rx,PASSED,175
3,[  253  :  1  :  238  :  144  ],Rx,PASSED,180
4,[  255  :  59  :  6  :  192  ],Rx,PASSED,180
5,[  0  :  82  :  56  :  88  ],Rx,PASSED,180
7,[  255  :  255  :  255  :  242  ],Rx,PASSED,180
8,[  0  :  0  :  0  :  6  ],Rx,PASSED,180
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,184
10,[  255  :  255  :  255  :  255  ],Rx,PASSED,184
11,[  255  :  255  :  254  :  237  ],Rx,PASSED,184
12,[  255  :  255  :  255  :  181  ],Rx,PASSED,184
3,[  252  :  241  :  238  :  200  ],Rx,PASSED,189
4,[  255  :  92  :  6  :  248  ],Rx,PASSED,189
5,[  0  :  97  :  57  :  0  ],Rx,PASSED,189
7,[  255  :  255  :  255  :  245  ],Rx,PASSED,189
8,[  0  :  0  :  0  :  9  ],Rx,PASSED,189
9,[  0  :  0  :  3  :  237  ],Rx,PASSED,192
10,[  255  :  255  :  255  :  133  ],Rx,PASSED,192
11,[  255  :  255  :  255  :  233  ],Rx,PASSED,192
12,[  0  :  0  :  0  :  40  ],Rx,PASSED,192
13,[  0  :  15  :  136  :  1  ],Rx,PASSED,192
14,[  0  :  0  :  51  :  252  ],Rx,PASSED,194
15,[  0  :  0  :  172  :  0  ],Rx,PASSED,194
3,[  253  :  14  :  238  :  168  ],Rx,PASSED,198
4,[  255  :  80  :  6  :  232  ],Rx,PASSED,198
5,[  0  :  97  :  56  :  212  ],Rx,PASSED,199
7,[  255  :  255  :  255  :  243  ],Rx,PASSED,199
8,[  0  :  0  :  0  :  8  ],Rx,PASSED,199
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,202
10,[  0  :  0  :  0  :  98  ],Rx,PASSED,202
11,[  255  :  255  :  255  :  142  ],Rx,PASSED,202
12,[  0  :  0  :  0  :  40  ],Rx,PASSED,202
3,[  252  :  248  :  238  :  240  ],Rx,PASSED,210
4,[  255  :  66  :  6  :  148  ],Rx,PASSED,210
5,[  0  :  93  :  57  :  20  ],Rx,PASSED,210
7,[  255  :  255  :  255  :  248  ],Rx,PASSED,210
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,210
9,[  0  :  0  :  3  :  238  ],Rx,PASSED,214
10,[  255  :  255  :  255  :  186  ],Rx,PASSED,214
11,[  255  :  255  :  255  :  35  ],Rx,PASSED,214
12,[  0  :  0  :  0  :  9  ],Rx,PASSED,214
3,[  253  :  10  :  238  :  192  ],Rx,PASSED,219
4,[  255  :  85  :  6  :  156  ],Rx,PASSED,219
5,[  0  :  101  :  56  :  124  ],Rx,PASSED,219
7,[  255  :  255  :  255  :  245  ],Rx,PASSED,219
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,219
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,222
10,[  0  :  0  :  0  :  67  ],Rx,PASSED,222
11,[  255  :  255  :  255  :  180  ],Rx,PASSED,222
12,[  0  :  0  :  0  :  70  ],Rx,PASSED,222
3,[  253  :  10  :  238  :  192  ],Rx,PASSED,228
4,[  255  :  85  :  6  :  156  ],Rx,PASSED,228
5,[  0  :  101  :  56  :  124  ],Rx,PASSED,228
7,[  255  :  255  :  255  :  245  ],Rx,PASSED,228
8,[  0  :  0  :  0  :  4  ],Rx,PASSED,228
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,232
10,[  0  :  0  :  0  :  67  ],Rx,PASSED,232
11,[  255  :  255  :  255  :  180  ],Rx,PASSED,232
12,[  0  :  0  :  0  :  70  ],Rx,PASSED,232
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,237
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,237
3,[  253  :  6  :  238  :  184  ],Rx,PASSED,237
4,[  255  :  111  :  6  :  172  ],Rx,PASSED,237
5,[  0  :  108  :  56  :  60  ],Rx,PASSED,237
7,[  255  :  255  :  255  :  244  ],Rx,PASSED,242
8,[  0  :  0  :  0  :  5  ],Rx,PASSED,242
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,242
10,[  0  :  0  :  0  :  37  ],Rx,PASSED,242
11,[  0  :  0  :  0  :  122  ],Rx,PASSED,242
12,[  0  :  0  :  0  :  123  ],Rx,PASSED,243
13,[  0  :  15  :  136  :  1  ],Rx,PASSED,243
14,[  0  :  0  :  51  :  253  ],Rx,PASSED,243
15,[  0  :  0  :  172  :  0  ],Rx,PASSED,243
3,[  253  :  13  :  239  :  44  ],Rx,PASSED,248
4,[  255  :  82  :  6  :  224  ],Rx,PASSED,248
5,[  0  :  114  :  56  :  232  ],Rx,PASSED,248
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,248
8,[  0  :  0  :  0  :  8  ],Rx,PASSED,248
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,250
10,[  0  :  0  :  0  :  90  ],Rx,PASSED,250
11,[  255  :  255  :  255  :  157  ],Rx,PASSED,250
12,[  0  :  0  :  0  :  169  ],Rx,PASSED,250
3,[  253  :  7  :  238  :  132  ],Rx,PASSED,256
4,[  255  :  102  :  6  :  116  ],Rx,PASSED,256
5,[  0  :  95  :  56  :  152  ],Rx,PASSED,256
7,[  255  :  255  :  255  :  241  ],Rx,PASSED,256
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,256
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,260
10,[  0  :  0  :  0  :  44  ],Rx,PASSED,260
11,[  0  :  0  :  0  :  54  ],Rx,PASSED,260
12,[  0  :  0  :  0  :  24  ],Rx,PASSED,260
3,[  253  :  7  :  238  :  132  ],Rx,PASSED,265
4,[  255  :  102  :  6  :  116  ],Rx,PASSED,266
5,[  0  :  95  :  56  :  152  ],Rx,PASSED,266
7,[  255  :  255  :  255  :  241  ],Rx,PASSED,266
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,266
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,269
10,[  0  :  0  :  0  :  44  ],Rx,PASSED,269
11,[  0  :  0  :  0  :  54  ],Rx,PASSED,269
12,[  0  :  0  :  0  :  24  ],Rx,PASSED,269
3,[  253  :  9  :  239  :  32  ],Rx,PASSED,275
4,[  255  :  116  :  7  :  12  ],Rx,PASSED,275
5,[  0  :  113  :  56  :  176  ],Rx,PASSED,275
7,[  255  :  255  :  255  :  251  ],Rx,PASSED,276
8,[  0  :  0  :  0  :  11  ],Rx,PASSED,276
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,280
10,[  0  :  0  :  0  :  60  ],Rx,PASSED,280
11,[  0  :  0  :  0  :  160  ],Rx,PASSED,280
12,[  0  :  0  :  0  :  162  ],Rx,PASSED,280
3,[  252  :  250  :  239  :  28  ],Rx,PASSED,285
4,[  255  :  60  :  6  :  168  ],Rx,PASSED,285
5,[  0  :  82  :  57  :  20  ],Rx,PASSED,285
7,[  255  :  255  :  255  :  251  ],Rx,PASSED,285
8,[  0  :  0  :  0  :  5  ],Rx,PASSED,285
9,[  0  :  0  :  3  :  238  ],Rx,PASSED,287
10,[  255  :  255  :  255  :  201  ],Rx,PASSED,287
11,[  255  :  255  :  254  :  245  ],Rx,PASSED,287
12,[  255  :  255  :  255  :  181  ],Rx,PASSED,287
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,287
13,[  0  :  15  :  136  :  3  ],Rx,PASSED,291
14,[  0  :  0  :  51  :  255  ],Rx,PASSED,291
15,[  0  :  0  :  172  :  0  ],Rx,PASSED,291
3,[  252  :  251  :  239  :  20  ],Rx,PASSED,295
4,[  255  :  77  :  6  :  212  ],Rx,PASSED,295
5,[  0  :  92  :  56  :  56  ],Rx,PASSED,295
7,[  255  :  255  :  255  :  250  ],Rx,PASSED,295
8,[  0  :  0  :  0  :  7  ],Rx,PASSED,295
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,297
10,[  255  :  255  :  255  :  209  ],Rx,PASSED,297
11,[  255  :  255  :  255  :  119  ],Rx,PASSED,297
12,[  0  :  0  :  0  :  1  ],Rx,PASSED,297
3,[  252  :  251  :  239  :  20  ],Rx,PASSED,304
4,[  255  :  77  :  6  :  212  ],Rx,PASSED,304
5,[  0  :  92  :  56  :  56  ],Rx,PASSED,304
7,[  255  :  255  :  255  :  250  ],Rx,PASSED,304
8,[  0  :  0  :  0  :  7  ],Rx,PASSED,304
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,308
10,[  255  :  255  :  255  :  209  ],Rx,PASSED,308
11,[  255  :  255  :  255  :  119  ],Rx,PASSED,308
12,[  0  :  0  :  0  :  1  ],Rx,PASSED,308
3,[  252  :  254  :  238  :  112  ],Rx,PASSED,313
4,[  255  :  74  :  6  :  208  ],Rx,PASSED,313
5,[  0  :  102  :  56  :  212  ],Rx,PASSED,313
7,[  255  :  255  :  255  :  240  ],Rx,PASSED,313
8,[  0  :  0  :  0  :  7  ],Rx,PASSED,313
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,316
10,[  255  :  255  :  255  :  232  ],Rx,PASSED,316
11,[  255  :  255  :  255  :  96  ],Rx,PASSED,316
12,[  0  :  0  :  0  :  78  ],Rx,PASSED,316
3,[  252  :  252  :  238  :  236  ],Rx,PASSED,323
4,[  255  :  92  :  6  :  88  ],Rx,PASSED,323
5,[  0  :  68  :  56  :  216  ],Rx,PASSED,323
7,[  255  :  255  :  255  :  248  ],Rx,PASSED,323
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,323
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,328
10,[  255  :  255  :  255  :  216  ],Rx,PASSED,328
11,[  255  :  255  :  255  :  233  ],Rx,PASSED,328
12,[  255  :  255  :  255  :  74  ],Rx,PASSED,328
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,332
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,332
3,[  253  :  12  :  238  :  220  ],Rx,PASSED,332
4,[  255  :  127  :  6  :  176  ],Rx,PASSED,332
