FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  255  :  161  :  251  :  252  ],Rx,PASSED,0
4,[  255  :  240  :  255  :  98  ],Rx,PASSED,8
5,[  0  :  11  :  30  :  22  ],Rx,PASSED,8
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,8
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,8
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,11
10,[  0  :  0  :  0  :  71  ],Rx,PASSED,11
11,[  0  :  0  :  0  :  139  ],Rx,PASSED,33
12,[  255  :  255  :  255  :  205  ],Rx,PASSED,33
3,[  255  :  161  :  251  :  252  ],Rx,PASSED,34
4,[  255  :  240  :  255  :  98  ],Rx,PASSED,34
5,[  0  :  11  :  30  :  22  ],Rx,PASSED,34
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,34
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,34
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,34
10,[  0  :  0  :  0  :  71  ],Rx,PASSED,34
11,[  0  :  0  :  0  :  139  ],Rx,PASSED,34
12,[  255  :  255  :  255  :  205  ],Rx,PASSED,34
1,[  0  :  8  :  0  :  64  ],Rx,PASSED,34
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,34
30,[  0  :  0  :  0  :  0  ],Rx,PASSED,34
3,[  255  :  158  :  252  :  44  ],Rx,PASSED,34
4,[  255  :  241  :  255  :  52  ],Rx,PASSED,34
5,[  0  :  11  :  30  :  8  ],Rx,PASSED,34
7,[  0  :  0  :  0  :  7  ],Rx,PASSED,34
8,[  255  :  255  :  255  :  252  ],Rx,PASSED,34
9,[  0  :  0  :  3  :  228  ],Rx,PASSED,35
10,[  255  :  255  :  255  :  144  ],Rx,PASSED,35
11,[  0  :  0  :  0  :  200  ],Rx,PASSED,35
12,[  255  :  255  :  255  :  205  ],Rx,PASSED,35
13,[  64  :  0  :  3  :  255  ],Rx,PASSED,35
14,[  64  :  0  :  3  :  254  ],Rx,PASSED,35
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,35
3,[  255  :  159  :  252  :  66  ],Rx,PASSED,35
4,[  255  :  233  :  255  :  78  ],Rx,PASSED,36
5,[  0  :  11  :  30  :  32  ],Rx,PASSED,36
7,[  0  :  0  :  0  :  10  ],Rx,PASSED,36
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,36
9,[  0  :  0  :  3  :  231  ],Rx,PASSED,36
10,[  255  :  255  :  255  :  205  ],Rx,PASSED,40
11,[  255  :  255  :  254  :  224  ],Rx,PASSED,40
12,[  255  :  255  :  255  :  205  ],Rx,PASSED,40
3,[  255  :  159  :  251  :  244  ],Rx,PASSED,40
4,[  255  :  237  :  255  :  34  ],Rx,PASSED,47
5,[  0  :  14  :  29  :  216  ],Rx,PASSED,47
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,47
8,[  255  :  255  :  255  :  249  ],Rx,PASSED,47
9,[  0  :  0  :  3  :  222  ],Rx,PASSED,47
10,[  255  :  255  :  255  :  205  ],Rx,PASSED,49
11,[  255  :  255  :  255  :  212  ],Rx,PASSED,49
12,[  0  :  0  :  0  :  132  ],Rx,PASSED,49
3,[  255  :  159  :  251  :  244  ],Rx,PASSED,49
4,[  255  :  237  :  255  :  34  ],Rx,PASSED,55
5,[  0  :  14  :  29  :  216  ],Rx,PASSED,55
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,55
8,[  255  :  255  :  255  :  249  ],Rx,PASSED,55
9,[  0  :  0  :  3  :  222  ],Rx,PASSED,55
10,[  255  :  255  :  255  :  205  ],Rx,PASSED,58
11,[  255  :  255  :  255  :  212  ],Rx,PASSED,58
12,[  0  :  0  :  0  :  132  ],Rx,PASSED,58
3,[  255  :  160  :  251  :  208  ],Rx,PASSED,58
4,[  255  :  234  :  255  :  94  ],Rx,PASSED,65
5,[  0  :  12  :  30  :  28  ],Rx,PASSED,65
7,[  255  :  255  :  255  :  252  ],Rx,PASSED,65
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,65
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,65
10,[  0  :  0  :  0  :  10  ],Rx,PASSED,68
11,[  255  :  255  :  255  :  29  ],Rx,PASSED,68
12,[  0  :  0  :  0  :  10  ],Rx,PASSED,68
3,[  255  :  157  :  251  :  192  ],Rx,PASSED,68
4,[  255  :  239  :  255  :  104  ],Rx,PASSED,74
5,[  0  :  12  :  29  :  246  ],Rx,PASSED,74
7,[  255  :  255  :  255  :  250  ],Rx,PASSED,74
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,74
9,[  0  :  0  :  3  :  226  ],Rx,PASSED,74
10,[  255  :  255  :  255  :  83  ],Rx,PASSED,78
11,[  0  :  0  :  0  :  78  ],Rx,PASSED,78
12,[  0  :  0  :  0  :  10  ],Rx,PASSED,78
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,78
14,[  64  :  0  :  0  :  1  ],Rx,PASSED,78
15,[  64  :  0  :  0  :  0  ],Rx,PASSED,79
3,[  255  :  161  :  251  :  196  ],Rx,PASSED,79
4,[  255  :  243  :  255  :  88  ],Rx,PASSED,83
5,[  0  :  14  :  30  :  74  ],Rx,PASSED,83
7,[  255  :  255  :  255  :  250  ],Rx,PASSED,83
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,84
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,84
10,[  0  :  0  :  0  :  71  ],Rx,PASSED,87
11,[  0  :  0  :  1  :  66  ],Rx,PASSED,87
12,[  0  :  0  :  0  :  132  ],Rx,PASSED,87
3,[  255  :  161  :  251  :  196  ],Rx,PASSED,87
4,[  255  :  243  :  255  :  88  ],Rx,PASSED,93
5,[  0  :  14  :  30  :  74  ],Rx,PASSED,93
7,[  255  :  255  :  255  :  250  ],Rx,PASSED,93
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,93
9,[  0  :  0  :  3  :  236  ],Rx,PASSED,93
10,[  0  :  0  :  0  :  71  ],Rx,PASSED,97
11,[  0  :  0  :  1  :  66  ],Rx,PASSED,97
12,[  0  :  0  :  0  :  132  ],Rx,PASSED,97
3,[  255  :  162  :  251  :  238  ],Rx,PASSED,97
4,[  255  :  241  :  255  :  94  ],Rx,PASSED,104
