FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  253  :  0  :  4  :  76  ],Rx,PASSED,119
4,[  255  :  65  :  249  :  216  ],Rx,PASSED,119
5,[  0  :  88  :  59  :  244  ],Rx,PASSED,119
7,[  0  :  0  :  0  :  75  ],Rx,PASSED,119
8,[  255  :  255  :  255  :  255  ],Rx,PASSED,119
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,119
10,[  0  :  0  :  0  :  3  ],Rx,PASSED,119
11,[  255  :  255  :  255  :  120  ],Rx,PASSED,120
12,[  255  :  255  :  255  :  235  ],Rx,PASSED,120
3,[  253  :  41  :  3  :  176  ],Rx,PASSED,120
4,[  255  :  77  :  250  :  8  ],Rx,PASSED,120
5,[  0  :  111  :  59  :  140  ],Rx,PASSED,120
7,[  0  :  0  :  0  :  65  ],Rx,PASSED,120
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,120
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,120
10,[  0  :  0  :  1  :  60  ],Rx,PASSED,120
11,[  255  :  255  :  255  :  212  ],Rx,PASSED,120
12,[  0  :  0  :  0  :  154  ],Rx,PASSED,120
13,[  125  :  47  :  8  :  0  ],Rx,PASSED,120
14,[  67  :  177  :  107  :  235  ],Rx,PASSED,120
15,[  126  :  175  :  112  :  0  ],Rx,PASSED,120
3,[  253  :  41  :  3  :  176  ],Rx,PASSED,120
4,[  255  :  77  :  250  :  8  ],Rx,PASSED,120
5,[  0  :  111  :  59  :  140  ],Rx,PASSED,120
7,[  0  :  0  :  0  :  65  ],Rx,PASSED,120
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,120
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,120
10,[  0  :  0  :  1  :  60  ],Rx,PASSED,120
11,[  255  :  255  :  255  :  212  ],Rx,PASSED,121
12,[  0  :  0  :  0  :  154  ],Rx,PASSED,121
3,[  252  :  246  :  4  :  0  ],Rx,PASSED,121
4,[  255  :  68  :  249  :  248  ],Rx,PASSED,121
5,[  0  :  84  :  59  :  240  ],Rx,PASSED,121
7,[  0  :  0  :  0  :  70  ],Rx,PASSED,121
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,121
9,[  0  :  0  :  3  :  235  ],Rx,PASSED,121
10,[  255  :  255  :  255  :  183  ],Rx,PASSED,121
11,[  255  :  255  :  255  :  143  ],Rx,PASSED,121
12,[  255  :  255  :  255  :  204  ],Rx,PASSED,121
3,[  253  :  1  :  4  :  64  ],Rx,PASSED,121
4,[  255  :  82  :  249  :  176  ],Rx,PASSED,121
5,[  0  :  101  :  59  :  192  ],Rx,PASSED,121
7,[  0  :  0  :  0  :  74  ],Rx,PASSED,121
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,121
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,121
10,[  0  :  0  :  0  :  11  ],Rx,PASSED,121
11,[  255  :  255  :  255  :  250  ],Rx,PASSED,121
12,[  0  :  0  :  0  :  78  ],Rx,PASSED,122
3,[  253  :  5  :  4  :  56  ],Rx,PASSED,123
4,[  255  :  97  :  250  :  8  ],Rx,PASSED,123
5,[  0  :  84  :  59  :  20  ],Rx,PASSED,123
7,[  0  :  0  :  0  :  73  ],Rx,PASSED,123
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,123
9,[  0  :  0  :  3  :  222  ],Rx,PASSED,127
10,[  0  :  0  :  0  :  41  ],Rx,PASSED,127
11,[  0  :  0  :  0  :  108  ],Rx,PASSED,127
12,[  255  :  255  :  255  :  204  ],Rx,PASSED,127
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,133
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,133
3,[  253  :  5  :  4  :  56  ],Rx,PASSED,133
4,[  255  :  97  :  250  :  8  ],Rx,PASSED,133
5,[  0  :  84  :  59  :  20  ],Rx,PASSED,133
7,[  0  :  0  :  0  :  73  ],Rx,PASSED,137
8,[  0  :  0  :  0  :  2  ],Rx,PASSED,137
9,[  0  :  0  :  3  :  222  ],Rx,PASSED,137
10,[  0  :  0  :  0  :  41  ],Rx,PASSED,137
11,[  0  :  0  :  0  :  108  ],Rx,PASSED,137
12,[  255  :  255  :  255  :  204  ],Rx,PASSED,139
13,[  125  :  47  :  8  :  0  ],Rx,PASSED,139
14,[  67  :  177  :  107  :  235  ],Rx,PASSED,139
15,[  126  :  175  :  112  :  0  ],Rx,PASSED,139
3,[  252  :  220  :  3  :  240  ],Rx,PASSED,143
4,[  255  :  87  :  249  :  184  ],Rx,PASSED,143
5,[  0  :  68  :  60  :  56  ],Rx,PASSED,143
7,[  0  :  0  :  0  :  69  ],Rx,PASSED,143
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,143
9,[  0  :  0  :  3  :  239  ],Rx,PASSED,147
10,[  255  :  255  :  254  :  240  ],Rx,PASSED,147
11,[  0  :  0  :  0  :  32  ],Rx,PASSED,147
12,[  255  :  255  :  255  :  82  ],Rx,PASSED,147
3,[  253  :  10  :  4  :  108  ],Rx,PASSED,152
4,[  255  :  104  :  249  :  236  ],Rx,PASSED,152
5,[  0  :  95  :  59  :  228  ],Rx,PASSED,153
7,[  0  :  0  :  0  :  77  ],Rx,PASSED,153
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,153
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,155
10,[  0  :  0  :  0  :  79  ],Rx,PASSED,155
11,[  0  :  0  :  0  :  162  ],Rx,PASSED,155
12,[  0  :  0  :  0  :  32  ],Rx,PASSED,155
3,[  252  :  251  :  3  :  236  ],Rx,PASSED,162
4,[  255  :  102  :  249  :  164  ],Rx,PASSED,162
5,[  0  :  105  :  59  :  164  ],Rx,PASSED,162
7,[  0  :  0  :  0  :  69  ],Rx,PASSED,162
8,[  255  :  255  :  255  :  252  ],Rx,PASSED,162
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,166
10,[  255  :  255  :  255  :  221  ],Rx,PASSED,166
11,[  0  :  0  :  0  :  147  ],Rx,PASSED,166
12,[  0  :  0  :  0  :  109  ],Rx,PASSED,166
3,[  252  :  243  :  4  :  84  ],Rx,PASSED,171
4,[  255  :  63  :  249  :  232  ],Rx,PASSED,171
5,[  0  :  100  :  59  :  196  ],Rx,PASSED,171
7,[  0  :  0  :  0  :  75  ],Rx,PASSED,171
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,171
9,[  0  :  0  :  3  :  232  ],Rx,PASSED,176
10,[  255  :  255  :  255  :  160  ],Rx,PASSED,176
11,[  255  :  255  :  255  :  105  ],Rx,PASSED,176
