FID,Data Bytes,Direction,Checksum,Time (ms)
3,[  255  :  161  :  4  :  36  ],Rx,PASSED,108
4,[  255  :  236  :  252  :  100  ],Rx,PASSED,109
5,[  0  :  14  :  59  :  208  ],Rx,PASSED,109
7,[  255  :  255  :  255  :  253  ],Rx,PASSED,109
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,109
9,[  0  :  0  :  3  :  229  ],Rx,PASSED,109
10,[  0  :  0  :  0  :  84  ],Rx,PASSED,109
11,[  0  :  0  :  6  :  189  ],Rx,PASSED,109
12,[  0  :  0  :  1  :  65  ],Rx,PASSED,109
3,[  255  :  159  :  4  :  76  ],Rx,PASSED,112
4,[  255  :  235  :  252  :  12  ],Rx,PASSED,112
5,[  0  :  12  :  59  :  140  ],Rx,PASSED,112
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,112
8,[  255  :  255  :  255  :  252  ],Rx,PASSED,112
9,[  0  :  0  :  3  :  225  ],Rx,PASSED,116
10,[  255  :  255  :  255  :  218  ],Rx,PASSED,116
11,[  0  :  0  :  6  :  128  ],Rx,PASSED,116
12,[  0  :  0  :  0  :  199  ],Rx,PASSED,116
3,[  255  :  156  :  4  :  76  ],Rx,PASSED,123
4,[  255  :  236  :  251  :  228  ],Rx,PASSED,123
5,[  0  :  13  :  59  :  220  ],Rx,PASSED,123
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,123
8,[  255  :  255  :  255  :  249  ],Rx,PASSED,123
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,124
10,[  255  :  255  :  255  :  35  ],Rx,PASSED,125
11,[  0  :  0  :  6  :  189  ],Rx,PASSED,125
12,[  0  :  0  :  1  :  4  ],Rx,PASSED,125
3,[  255  :  156  :  4  :  76  ],Rx,PASSED,133
4,[  255  :  236  :  251  :  228  ],Rx,PASSED,133
5,[  0  :  13  :  59  :  220  ],Rx,PASSED,133
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,133
8,[  255  :  255  :  255  :  249  ],Rx,PASSED,133
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,134
10,[  255  :  255  :  255  :  35  ],Rx,PASSED,134
11,[  0  :  0  :  6  :  189  ],Rx,PASSED,134
12,[  0  :  0  :  1  :  4  ],Rx,PASSED,134
3,[  255  :  162  :  4  :  240  ],Rx,PASSED,141
4,[  255  :  232  :  252  :  124  ],Rx,PASSED,141
5,[  0  :  11  :  60  :  36  ],Rx,PASSED,141
7,[  0  :  0  :  0  :  10  ],Rx,PASSED,141
8,[  0  :  0  :  0  :  3  ],Rx,PASSED,141
9,[  0  :  0  :  3  :  234  ],Rx,PASSED,142
10,[  0  :  0  :  0  :  145  ],Rx,PASSED,142
11,[  0  :  0  :  5  :  201  ],Rx,PASSED,143
12,[  0  :  0  :  0  :  138  ],Rx,PASSED,143
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,143
14,[  64  :  64  :  31  :  254  ],Rx,PASSED,144
15,[  0  :  0  :  0  :  0  ],Rx,PASSED,144
3,[  255  :  158  :  4  :  220  ],Rx,PASSED,149
4,[  255  :  236  :  252  :  56  ],Rx,PASSED,149
5,[  0  :  11  :  59  :  104  ],Rx,PASSED,149
7,[  0  :  0  :  0  :  8  ],Rx,PASSED,149
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,149
9,[  0  :  0  :  3  :  223  ],Rx,PASSED,152
10,[  255  :  255  :  255  :  157  ],Rx,PASSED,152
11,[  0  :  0  :  6  :  189  ],Rx,PASSED,152
12,[  0  :  0  :  0  :  138  ],Rx,PASSED,152
3,[  255  :  160  :  4  :  152  ],Rx,PASSED,162
4,[  255  :  238  :  252  :  36  ],Rx,PASSED,162
5,[  0  :  12  :  59  :  64  ],Rx,PASSED,162
7,[  0  :  0  :  0  :  4  ],Rx,PASSED,162
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,162
9,[  0  :  0  :  3  :  220  ],Rx,PASSED,163
10,[  0  :  0  :  0  :  23  ],Rx,PASSED,163
11,[  0  :  0  :  7  :  55  ],Rx,PASSED,163
12,[  0  :  0  :  0  :  199  ],Rx,PASSED,163
3,[  255  :  160  :  4  :  152  ],Rx,PASSED,169
4,[  255  :  238  :  252  :  36  ],Rx,PASSED,169
5,[  0  :  12  :  59  :  64  ],Rx,PASSED,169
7,[  0  :  0  :  0  :  4  ],Rx,PASSED,169
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,169
9,[  0  :  0  :  3  :  220  ],Rx,PASSED,174
10,[  0  :  0  :  0  :  23  ],Rx,PASSED,174
11,[  0  :  0  :  7  :  55  ],Rx,PASSED,174
12,[  0  :  0  :  0  :  199  ],Rx,PASSED,174
3,[  255  :  158  :  4  :  144  ],Rx,PASSED,178
4,[  255  :  232  :  252  :  100  ],Rx,PASSED,179
5,[  0  :  11  :  59  :  176  ],Rx,PASSED,179
7,[  0  :  0  :  0  :  4  ],Rx,PASSED,179
8,[  0  :  0  :  0  :  1  ],Rx,PASSED,179
9,[  0  :  0  :  3  :  227  ],Rx,PASSED,182
10,[  255  :  255  :  255  :  157  ],Rx,PASSED,182
11,[  0  :  0  :  5  :  201  ],Rx,PASSED,182
12,[  0  :  0  :  0  :  138  ],Rx,PASSED,182
1,[  0  :  0  :  0  :  0  ],Rx,PASSED,188
2,[  0  :  0  :  0  :  0  ],Rx,PASSED,188
30,[  0  :  0  :  0  :  8  ],Rx,PASSED,188
3,[  255  :  159  :  4  :  104  ],Rx,PASSED,188
4,[  255  :  235  :  251  :  240  ],Rx,PASSED,188
5,[  0  :  12  :  60  :  20  ],Rx,PASSED,192
7,[  0  :  0  :  0  :  1  ],Rx,PASSED,192
8,[  255  :  255  :  255  :  250  ],Rx,PASSED,192
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,192
10,[  255  :  255  :  255  :  218  ],Rx,PASSED,192
11,[  0  :  0  :  6  :  128  ],Rx,PASSED,193
12,[  0  :  0  :  0  :  199  ],Rx,PASSED,193
6,[  0  :  0  :  0  :  0  ],Rx,PASSED,193
13,[  64  :  0  :  3  :  255  ],Rx,PASSED,193
14,[  64  :  80  :  32  :  0  ],Rx,PASSED,193
15,[  0  :  0  :  0  :  0  ],Rx,PASSED,193
3,[  255  :  160  :  4  :  144  ],Rx,PASSED,198
4,[  255  :  235  :  252  :  56  ],Rx,PASSED,198
5,[  0  :  10  :  59  :  224  ],Rx,PASSED,198
7,[  0  :  0  :  0  :  4  ],Rx,PASSED,198
8,[  255  :  255  :  255  :  254  ],Rx,PASSED,198
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,202
10,[  0  :  0  :  0  :  23  ],Rx,PASSED,202
11,[  0  :  0  :  6  :  128  ],Rx,PASSED,202
12,[  0  :  0  :  0  :  77  ],Rx,PASSED,202
3,[  255  :  160  :  4  :  84  ],Rx,PASSED,207
4,[  255  :  236  :  252  :  76  ],Rx,PASSED,207
5,[  0  :  8  :  59  :  228  ],Rx,PASSED,207
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,207
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,207
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,210
10,[  0  :  0  :  0  :  23  ],Rx,PASSED,210
11,[  0  :  0  :  6  :  189  ],Rx,PASSED,210
12,[  255  :  255  :  255  :  211  ],Rx,PASSED,210
3,[  255  :  160  :  4  :  84  ],Rx,PASSED,217
4,[  255  :  236  :  252  :  76  ],Rx,PASSED,217
5,[  0  :  8  :  59  :  228  ],Rx,PASSED,217
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,217
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,217
9,[  0  :  0  :  3  :  230  ],Rx,PASSED,221
10,[  0  :  0  :  0  :  23  ],Rx,PASSED,221
11,[  0  :  0  :  6  :  189  ],Rx,PASSED,221
12,[  255  :  255  :  255  :  211  ],Rx,PASSED,221
3,[  255  :  159  :  4  :  84  ],Rx,PASSED,226
4,[  255  :  238  :  252  :  40  ],Rx,PASSED,226
5,[  0  :  12  :  60  :  20  ],Rx,PASSED,226
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,226
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,226
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,229
10,[  255  :  255  :  255  :  218  ],Rx,PASSED,229
11,[  0  :  0  :  7  :  55  ],Rx,PASSED,229
12,[  0  :  0  :  0  :  199  ],Rx,PASSED,229
3,[  255  :  158  :  4  :  116  ],Rx,PASSED,235
4,[  255  :  233  :  252  :  80  ],Rx,PASSED,235
5,[  0  :  12  :  59  :  196  ],Rx,PASSED,235
7,[  0  :  0  :  0  :  2  ],Rx,PASSED,236
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,236
9,[  0  :  0  :  3  :  228  ],Rx,PASSED,240
10,[  255  :  255  :  255  :  157  ],Rx,PASSED,240
11,[  0  :  0  :  6  :  6  ],Rx,PASSED,240
12,[  0  :  0  :  0  :  199  ],Rx,PASSED,240
13,[  64  :  0  :  0  :  0  ],Rx,PASSED,240
14,[  64  :  96  :  32  :  0  ],Rx,PASSED,240
15,[  0  :  0  :  0  :  0  ],Rx,PASSED,240
3,[  255  :  158  :  4  :  56  ],Rx,PASSED,245
4,[  255  :  236  :  252  :  84  ],Rx,PASSED,245
5,[  0  :  10  :  60  :  24  ],Rx,PASSED,245
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,245
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,245
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,249
10,[  255  :  255  :  255  :  157  ],Rx,PASSED,249
11,[  0  :  0  :  6  :  189  ],Rx,PASSED,249
12,[  0  :  0  :  0  :  77  ],Rx,PASSED,249
3,[  255  :  158  :  4  :  56  ],Rx,PASSED,254
4,[  255  :  236  :  252  :  84  ],Rx,PASSED,254
5,[  0  :  10  :  60  :  24  ],Rx,PASSED,254
7,[  255  :  255  :  255  :  254  ],Rx,PASSED,254
8,[  0  :  0  :  0  :  0  ],Rx,PASSED,254
9,[  0  :  0  :  3  :  233  ],Rx,PASSED,258
10,[  255  :  255  :  255  :  157  ],Rx,PASSED,258
11,[  0  :  0  :  6  :  189  ],Rx,PASSED,258
12,[  0  :  0  :  0  :  77  ],Rx,PASSED,258
3,[  255  :  157  :  4  :  76  ],Rx,PASSED,265
4,[  255  :  230  :  252  :  32  ],Rx,PASSED,265
5,[  0  :  8  :  59  :  72  ],Rx,PASSED,265
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,265
8,[  255  :  255  :  255  :  253  ],Rx,PASSED,265
9,[  0  :  0  :  3  :  221  ],Rx,PASSED,267
10,[  255  :  255  :  255  :  96  ],Rx,PASSED,267
11,[  0  :  0  :  5  :  79  ],Rx,PASSED,267
12,[  255  :  255  :  255  :  211  ],Rx,PASSED,267
3,[  255  :  159  :  4  :  84  ],Rx,PASSED,273
4,[  255  :  236  :  252  :  72  ],Rx,PASSED,273
5,[  0  :  12  :  59  :  140  ],Rx,PASSED,273
7,[  0  :  0  :  0  :  0  ],Rx,PASSED,273
